zip5,year,filer_type,n_acq,units_acq,n_sell,units_sell,net_transfers,net_units,total_units
19151,2009,Single-purchase,356,383,381,439,-25,-56,6004
19151,2010,High-filer,11,17,5,6,6,11,6006
19151,2010,Low-filer,18,23,18,24,0,-1,6006
19151,2010,Small portfolio,30,40,30,39,0,1,6006
19151,2010,Single-purchase,336,367,342,378,-6,-11,6006
19151,2011,High-filer,22,261,11,14,11,247,6006
19151,2011,Low-filer,27,37,19,26,8,11,6006
19151,2011,Small portfolio,41,85,30,62,11,23,6006
19151,2011,Single-purchase,268,287,298,568,-30,-281,6006
19151,2012,High-filer,12,16,6,170,6,-154,6006
19151,2012,Low-filer,16,19,23,29,-7,-10,6006
19151,2012,Small portfolio,33,41,32,40,1,1,6006
19151,2012,Single-purchase,264,472,264,309,0,163,6006
19151,2013,High-filer,11,42,9,43,2,-1,6006
19151,2013,Low-filer,22,27,20,25,2,2,6006
19151,2013,Small portfolio,55,86,34,44,21,42,6006
19151,2013,Single-purchase,295,336,320,379,-25,-43,6006
19151,2014,High-filer,18,34,10,33,8,1,6006
19151,2014,Low-filer,28,35,17,69,11,-34,6006
19151,2014,Small portfolio,62,131,48,59,14,72,6006
19151,2014,Single-purchase,329,375,362,414,-33,-39,6006
19151,2015,High-filer,13,29,11,14,2,15,6006
19151,2015,Low-filer,24,30,21,27,3,3,6006
19151,2015,Small portfolio,50,94,36,78,14,16,6006
19151,2015,Single-purchase,376,399,395,433,-19,-34,6006
19151,2016,High-filer,22,34,16,23,6,11,6006
19151,2016,Low-filer,28,31,34,41,-6,-10,6006
19151,2016,Small portfolio,77,108,48,59,29,49,6006
19151,2016,Single-purchase,470,506,499,556,-29,-50,6006
19151,2017,High-filer,40,234,16,23,24,211,6006
19151,2017,Low-filer,19,23,24,144,-5,-121,6006
19151,2017,Small portfolio,84,136,71,127,13,9,6006
19151,2017,Single-purchase,453,502,485,601,-32,-99,6006
19151,2018,High-filer,10,19,4,4,6,15,6006
19151,2018,Low-filer,20,71,13,15,7,56,6006
19151,2018,Small portfolio,50,66,62,126,-12,-60,6006
19151,2018,Single-purchase,417,458,418,469,-1,-11,6006
19151,2019,High-filer,8,51,7,10,1,41,6014
19151,2019,Low-filer,11,40,16,83,-5,-43,6014
19151,2019,Small portfolio,69,93,45,70,24,23,6014
19151,2019,Single-purchase,441,508,461,529,-20,-21,6014
19152,2006,High-filer,5,51,1,1,4,50,6043
19152,2006,Low-filer,1,12,1,4,0,8,6043
19152,2006,Small portfolio,8,41,10,15,-2,26,6043
19152,2006,Single-purchase,499,653,501,737,-2,-84,6043
19152,2007,High-filer,11,102,5,61,6,41,6043
19152,2007,Low-filer,3,3,0,0,3,3,6043
19152,2007,Small portfolio,6,10,13,35,-7,-25,6043
19152,2007,Single-purchase,430,502,432,521,-2,-19,6043
19152,2008,High-filer,4,42,2,40,2,2,6045
19152,2008,Low-filer,2,3,5,7,-3,-4,6045
19152,2008,Small portfolio,6,11,14,19,-8,-8,6045
19152,2008,Single-purchase,388,421,379,411,9,10,6045
19152,2009,High-filer,0,0,1,1,-1,-1,6045
19152,2009,Low-filer,2,3,2,3,0,0,6045
19152,2009,Small portfolio,5,7,3,4,2,3,6045
19152,2009,Single-purchase,368,389,369,391,-1,-2,6045
19152,2010,High-filer,7,228,6,171,1,57,6045
19152,2010,Low-filer,5,5,3,4,2,1,6045
19152,2010,Small portfolio,10,13,12,19,-2,-6,6045
19152,2010,Single-purchase,347,394,348,446,-1,-52,6045
19152,2011,High-filer,0,0,0,0,0,0,6045
19152,2011,Low-filer,5,7,6,7,-1,0,6045
19152,2011,Small portfolio,7,10,8,13,-1,-3,6045
19152,2011,Single-purchase,301,315,299,312,2,3,6045
19152,2012,High-filer,4,5,0,0,4,5,6045
19152,2012,Low-filer,4,6,3,4,1,2,6045
19152,2012,Small portfolio,8,10,5,8,3,2,6045
19152,2012,Single-purchase,304,329,312,338,-8,-9,6045
19152,2013,High-filer,1,122,1,122,0,0,6045
19152,2013,Low-filer,5,5,4,6,1,-1,6045
19152,2013,Small portfolio,19,27,16,22,3,5,6045
19152,2013,Single-purchase,326,347,330,351,-4,-4,6045
19152,2014,High-filer,2,10,1,1,1,9,6045
19152,2014,Low-filer,8,11,3,3,5,8,6045
19152,2014,Small portfolio,29,40,28,39,1,1,6045
19152,2014,Single-purchase,387,476,394,494,-7,-18,6045
19152,2015,High-filer,2,4,3,5,-1,-1,6047
19152,2015,Low-filer,6,6,6,8,0,-2,6047
19152,2015,Small portfolio,30,42,15,20,15,22,6047
19152,2015,Single-purchase,414,492,428,511,-14,-19,6047
19152,2016,High-filer,5,198,4,197,1,1,6047
19152,2016,Low-filer,2,3,9,11,-7,-8,6047
19152,2016,Small portfolio,42,49,31,39,11,10,6047
19152,2016,Single-purchase,516,585,521,588,-5,-3,6047
19152,2017,High-filer,2,2,4,6,-2,-4,6047
19152,2017,Low-filer,2,13,5,16,-3,-3,6047
19152,2017,Small portfolio,31,72,27,62,4,10,6047
19152,2017,Single-purchase,560,593,559,596,1,-3,6047
19152,2018,High-filer,3,16,0,0,3,16,6047
19152,2018,Low-filer,1,1,1,2,0,-1,6047
19152,2018,Small portfolio,41,54,38,62,3,-8,6047
19152,2018,Single-purchase,519,565,525,572,-6,-7,6047
19152,2019,High-filer,1,1,2,2,-1,-1,6047
19152,2019,Low-filer,11,38,6,24,5,14,6047
19152,2019,Small portfolio,42,155,36,145,6,10,6047
19152,2019,Single-purchase,501,608,511,631,-10,-23,6047
19153,2006,High-filer,1,1,1,1,0,0,2117
19153,2006,Low-filer,2,2,2,2,0,0,2117
19153,2006,Small portfolio,9,10,9,9,0,1,2117
19153,2006,Single-purchase,261,270,261,271,0,-1,2117
19153,2007,High-filer,0,0,2,2,-2,-2,2117
19153,2007,Low-filer,2,2,4,4,-2,-2,2117
19153,2007,Small portfolio,12,12,9,9,3,3,2117
19153,2007,Single-purchase,233,273,232,272,1,1,2117
19153,2008,High-filer,4,4,4,4,0,0,2047
19153,2008,Low-filer,3,4,4,4,-1,0,2047
19153,2008,Small portfolio,5,6,8,8,-3,-2,2047
19153,2008,Single-purchase,182,813,178,811,4,2,2047
19153,2009,High-filer,1,1,0,0,1,1,2117
19153,2009,Low-filer,0,0,3,3,-3,-3,2117
19153,2009,Small portfolio,4,4,4,4,0,0,2117
19153,2009,Single-purchase,142,143,140,141,2,2,2117
19153,2010,High-filer,1,1,1,1,0,0,2122
19153,2010,Low-filer,1,1,3,4,-2,-3,2122
19153,2010,Small portfolio,6,7,4,4,2,3,2122
19153,2010,Single-purchase,156,158,156,158,0,0,2122
19153,2011,High-filer,2,2,2,2,0,0,2122
19153,2011,Low-filer,6,6,3,4,3,2,2122
19153,2011,Small portfolio,10,11,1,1,9,10,2122
19153,2011,Single-purchase,100,104,112,116,-12,-12,2122
19153,2012,High-filer,2,2,0,0,2,2,2122
19153,2012,Low-filer,5,28,3,4,2,24,2122
19153,2012,Small portfolio,12,13,11,11,1,2,2122
19153,2012,Single-purchase,122,126,127,154,-5,-28,2122
19153,2013,High-filer,5,41,4,39,1,2,2122
19153,2013,Low-filer,12,13,4,4,8,9,2122
19153,2013,Small portfolio,13,14,14,16,-1,-2,2122
19153,2013,Single-purchase,111,335,119,344,-8,-9,2122
19153,2014,High-filer,0,0,0,0,0,0,2158
19153,2014,Low-filer,6,8,9,12,-3,-4,2158
19153,2014,Small portfolio,15,22,6,12,9,10,2158
19153,2014,Single-purchase,125,235,131,241,-6,-6,2158
19153,2015,High-filer,0,0,1,1,-1,-1,2162
19153,2015,Low-filer,1,1,3,3,-2,-2,2162
19153,2015,Small portfolio,8,11,7,10,1,1,2162
19153,2015,Single-purchase,139,227,137,225,2,2,2162
19153,2016,High-filer,2,2,1,1,1,1,2162
19153,2016,Low-filer,8,8,3,3,5,5,2162
19153,2016,Small portfolio,23,23,17,18,6,5,2162
19153,2016,Single-purchase,181,191,193,202,-12,-11,2162
19153,2017,High-filer,1,1,0,0,1,1,2162
19153,2017,Low-filer,5,6,8,8,-3,-2,2162
19153,2017,Small portfolio,12,12,11,12,1,0,2162
19153,2017,Single-purchase,170,180,169,179,1,1,2162
19153,2018,High-filer,0,0,1,1,-1,-1,2162
19153,2018,Low-filer,7,7,3,3,4,4,2162
19153,2018,Small portfolio,16,16,6,6,10,10,2162
19153,2018,Single-purchase,132,196,145,209,-13,-13,2162
19153,2019,High-filer,1,1,0,0,1,1,2162
19153,2019,Low-filer,2,2,5,5,-3,-3,2162
19153,2019,Small portfolio,17,19,12,12,5,7,2162
19153,2019,Single-purchase,146,147,149,152,-3,-5,2162
19154,2006,High-filer,4,74,3,42,1,32,2846
19154,2006,Low-filer,0,0,0,0,0,0,2846
19154,2006,Small portfolio,10,12,10,11,0,1,2846
19154,2006,Single-purchase,467,720,468,753,-1,-33,2846
19154,2007,High-filer,0,0,0,0,0,0,2847
19154,2007,Low-filer,1,1,1,1,0,0,2847
19154,2007,Small portfolio,2,3,7,9,-5,-6,2847
19154,2007,Single-purchase,403,420,398,414,5,6,2847
19154,2008,High-filer,2,2,0,0,2,2,2849
19154,2008,Low-filer,1,1,1,1,0,0,2849
19154,2008,Small portfolio,6,8,4,4,2,4,2849
19154,2008,Single-purchase,347,358,351,364,-4,-6,2849
19154,2009,High-filer,1,1,1,1,0,0,2849
19154,2009,Low-filer,5,5,0,0,5,5,2849
19154,2009,Small portfolio,2,3,5,7,-3,-4,2849
19154,2009,Single-purchase,349,366,351,367,-2,-1,2849
19154,2010,High-filer,0,0,1,1,-1,-1,2853
19154,2010,Low-filer,1,1,5,6,-4,-5,2853
19154,2010,Small portfolio,4,4,3,5,1,-1,2853
19154,2010,Single-purchase,286,301,282,294,4,7,2853
19154,2011,High-filer,0,0,0,0,0,0,2853
19154,2011,Low-filer,5,54,4,152,1,-98,2853
19154,2011,Small portfolio,3,4,8,10,-5,-6,2853
19154,2011,Single-purchase,294,399,290,295,4,104,2853
19154,2012,High-filer,3,73,2,72,1,1,2853
19154,2012,Low-filer,2,2,2,2,0,0,2853
19154,2012,Small portfolio,12,13,11,11,1,2,2853
19154,2012,Single-purchase,284,290,286,293,-2,-3,2853
19154,2013,High-filer,0,0,1,1,-1,-1,2853
19154,2013,Low-filer,2,2,2,3,0,-1,2853
19154,2013,Small portfolio,9,11,10,11,-1,0,2853
19154,2013,Single-purchase,326,334,324,332,2,2,2853
19154,2014,High-filer,0,0,0,0,0,0,2853
19154,2014,Low-filer,5,5,1,1,4,4,2853
19154,2014,Small portfolio,12,18,9,13,3,5,2853
19154,2014,Single-purchase,361,606,368,615,-7,-9,2853
19154,2015,High-filer,2,4,0,0,2,4,2853
19154,2015,Low-filer,7,27,6,6,1,21,2853
19154,2015,Small portfolio,22,30,10,10,12,20,2853
19154,2015,Single-purchase,447,568,462,613,-15,-45,2853
19154,2016,High-filer,1,1,2,2,-1,-1,2853
19154,2016,Low-filer,2,2,9,9,-7,-7,2853
19154,2016,Small portfolio,16,17,18,18,-2,-1,2853
19154,2016,Single-purchase,517,700,507,691,10,9,2853
19154,2017,High-filer,0,0,1,1,-1,-1,2853
19154,2017,Low-filer,3,3,3,3,0,0,2853
19154,2017,Small portfolio,20,25,19,22,1,3,2853
19154,2017,Single-purchase,523,557,523,559,0,-2,2853
19154,2018,High-filer,0,0,0,0,0,0,2853
19154,2018,Low-filer,6,6,3,3,3,3,2853
19154,2018,Small portfolio,19,23,19,86,0,-63,2853
19154,2018,Single-purchase,537,623,540,563,-3,60,2853
19154,2019,High-filer,2,2,1,1,1,1,2853
19154,2019,Low-filer,2,3,5,49,-3,-46,2853
19154,2019,Small portfolio,19,21,9,10,10,11,2853
19154,2019,Single-purchase,502,558,510,524,-8,34,2853
