b,nhood,theta,theta_bad,units,year_built,old_bldg,new_bldg,first_year_active,exposure_years,unit_years,eta_sort,s,mbar,cbar,fbar,x,M_total,C_total,F_total,M,C,F,m_rate,c_rate,f_rate
7480,234,B,1,1,1925,1,0,2011,9,9,0.105686959042233,0.545583591897359,0.318617542265427,0.134466537892566,0.258357315582496,0.258357315582496,1,3,2,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.333333333333333,0.222222222222222
7481,252,G,0,1,1955,0,0,2011,9,9,-0.337296537448017,0.148397055141957,0.228310665990588,0.0983162911935611,0.110548526620547,0.110548526620547,2,0,1,0.222222222222222,0,0.111111111111111,0.222222222222222,0,0.111111111111111
7482,101,G,0,1,1920,1,0,2011,9,9,0.67521391002831,0.327190807561498,0.345688570566939,0.136641615228235,0.111920196860924,0.111920196860924,5,2,0,0.555555555555556,0.222222222222222,0,0.555555555555556,0.222222222222222,0
7483,188,G,0,1,1925,1,0,2011,9,9,-0.720501735749917,0.105865010696118,0.345688570566939,0.136641615228235,0.110224712118996,0.110224712118996,2,1,3,0.222222222222222,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.333333333333333
7484,131,G,0,1,1950,0,0,2011,9,9,-0.378470546503885,0.143219912228984,0.228310665990588,0.0983162911935611,0.110509060040803,0.110509060040803,1,1,2,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222
7485,203,G,0,2,1925,1,0,2011,9,18,0.207267180369022,0.232147973530448,0.345688570566939,0.136641615228235,0.111188941438926,0.111188941438926,8,5,1,0.888888888888889,0.555555555555556,0.111111111111111,0.444444444444444,0.277777777777778,0.0555555555555556
7486,285,G,0,1,1962,0,0,2011,9,9,-0.0332501509080799,0.191566087272841,0.228310665990588,0.0983162911935611,0.110878163562816,0.110878163562816,1,1,2,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222
7487,233,G,0,1,1925,1,0,2011,9,9,0.204819955577334,0.23170595772893,0.345688570566939,0.136641615228235,0.111185551774667,0.111185551774667,1,2,1,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111
7488,121,G,0,1,1925,1,0,2011,9,9,-0.109614268620497,0.179884738694393,0.345688570566939,0.136641615228235,0.110788868389573,0.110788868389573,4,0,1,0.444444444444444,0,0.111111111111111,0.444444444444444,0,0.111111111111111
7489,287,G,0,2,1997,0,0,2011,9,18,-0.298039797024043,0.153477556477432,0.228310665990588,0.0983162911935611,0.110587270181418,0.110587270181418,7,2,1,0.777777777777778,0.222222222222222,0.111111111111111,0.388888888888889,0.111111111111111,0.0555555555555556
7490,157,G,0,1,1930,1,0,2011,9,9,0.304923894626029,0.250271244183778,0.345688570566939,0.136641615228235,0.111328011466765,0.111328011466765,4,1,3,0.444444444444444,0.111111111111111,0.333333333333333,0.444444444444444,0.111111111111111,0.333333333333333
7491,16,B,1,2,1945,0,0,2011,9,18,-0.391472530608275,0.416449664109068,0.21074375184264,0.100357451562865,0.256066487682891,0.256066487682891,1,0,3,0.111111111111111,0,0.333333333333333,0.0555555555555556,0,0.166666666666667
7492,289,G,0,1,1900,1,0,2011,9,9,0.180020204577249,0.227260321693643,0.345688570566939,0.136641615228235,0.111151465495738,0.111151465495738,7,1,0,0.777777777777778,0.111111111111111,0,0.777777777777778,0.111111111111111,0
7493,33,G,0,2,1966,0,0,2011,9,18,-0.426979893291327,0.137316197943359,0.228310665990588,0.0983162911935611,0.110464071830768,0.110464071830768,6,1,1,0.666666666666667,0.111111111111111,0.111111111111111,0.333333333333333,0.0555555555555556,0.0555555555555556
7494,45,G,0,1,1875,1,0,2011,9,9,0.95926020231972,0.393722094720516,0.345688570566939,0.136641615228235,0.112434945384211,0.112434945384211,4,0,1,0.444444444444444,0,0.111111111111111,0.444444444444444,0,0.111111111111111
7495,67,G,0,1,1925,1,0,2011,9,9,-0.886386944602757,0.0910642895307429,0.345688570566939,0.136641615228235,0.110112250555932,0.110112250555932,4,1,0,0.444444444444444,0.111111111111111,0,0.444444444444444,0.111111111111111,0
7496,153,B,1,1,1920,1,0,2011,9,9,0.0286995289243029,0.525543864323343,0.318704727834907,0.135244652398969,0.258000473229657,0.258000473229657,3,1,2,0.333333333333333,0.111111111111111,0.222222222222222,0.333333333333333,0.111111111111111,0.222222222222222
7497,162,G,0,1,1920,1,0,2011,9,9,-0.354748884023402,0.146183824809389,0.345688570566939,0.136641615228235,0.11053165291994,0.11053165291994,1,2,0,0.111111111111111,0.222222222222222,0,0.111111111111111,0.222222222222222,0
7498,8,G,0,1,1925,1,0,2011,9,9,0.839174982303046,0.364931699024035,0.345688570566939,0.136641615228235,0.112211905903821,0.112211905903821,5,2,2,0.555555555555556,0.222222222222222,0.222222222222222,0.555555555555556,0.222222222222222,0.222222222222222
7499,239,G,0,1,1925,1,0,2011,9,9,-1.36612894300311,0.0582522424079276,0.345688570566939,0.136641615228235,0.109863341009621,0.109863341009621,2,1,0,0.222222222222222,0.111111111111111,0,0.222222222222222,0.111111111111111,0
7500,222,G,0,2,1961,0,0,2011,9,18,0.333772092183358,0.255804469267176,0.228310665990588,0.0983162911935611,0.111370505658653,0.111370505658653,1,1,2,0.111111111111111,0.111111111111111,0.222222222222222,0.0555555555555556,0.0555555555555556,0.111111111111111
7501,202,G,0,2,1915,1,0,2011,9,18,-0.3378159554593,0.148330783266339,0.345688570566939,0.136641615228235,0.110548021325383,0.110548021325383,9,2,4,1,0.222222222222222,0.444444444444444,0.5,0.111111111111111,0.222222222222222
7502,217,G,0,1,1915,1,0,2011,9,9,0.0984744026691663,0.213075560256549,0.345688570566939,0.136641615228235,0.111042775713671,0.111042775713671,6,0,2,0.666666666666667,0,0.222222222222222,0.666666666666667,0,0.222222222222222
7503,89,B,1,1,1945,0,0,2011,9,9,-0.13388128440739,0.483027324647218,0.21060251956184,0.0984508808156156,0.257245023235749,0.257245023235749,1,0,1,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0.111111111111111
7504,68,G,0,1,1935,1,0,2011,9,9,0.545178781639103,0.298770734433966,0.345688570566939,0.136641615228235,0.111701031457932,0.111701031457932,4,2,0,0.444444444444444,0.222222222222222,0,0.444444444444444,0.222222222222222,0
7505,97,G,0,1,1950,0,0,2011,9,9,0.747121712428681,0.343498264234106,0.228310665990588,0.0983162911935611,0.112046148222873,0.112046148222873,3,1,1,0.333333333333333,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111,0.111111111111111
7506,238,G,0,1,1920,1,0,2011,9,9,0.157853433555417,0.223338633922255,0.345688570566939,0.136641615228235,0.111121405190407,0.111121405190407,2,1,0,0.222222222222222,0.111111111111111,0,0.222222222222222,0.111111111111111,0
7507,206,B,1,2,1915,1,0,2011,9,18,0.25529860438975,0.584034093930127,0.318451724267427,0.132986056545424,0.259043376505151,0.259043376505151,9,2,1,1,0.222222222222222,0.111111111111111,0.5,0.111111111111111,0.0555555555555556
7508,51,G,0,1,1920,1,0,2011,9,9,-0.269824371645071,0.157217340029009,0.345688570566939,0.136641615228235,0.110615798194787,0.110615798194787,3,0,1,0.333333333333333,0,0.111111111111111,0.333333333333333,0,0.111111111111111
7509,194,G,0,1,1900,1,0,2011,9,9,0.433515370103039,0.275554756025446,0.345688570566939,0.136641615228235,0.111522316693108,0.111522316693108,4,0,1,0.444444444444444,0,0.111111111111111,0.444444444444444,0,0.111111111111111
7510,266,G,0,2,1983,0,0,2011,9,18,0.585689556810217,0.307470196762344,0.228310665990588,0.0983162911935611,0.111768072970633,0.111768072970633,3,3,3,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667
7511,147,B,1,1,1920,1,0,2011,9,9,0.791613718495567,0.710647260332986,0.317919068840133,0.128225104482367,0.261315400491877,0.261315400491877,2,0,2,0.222222222222222,0,0.222222222222222,0.222222222222222,0,0.222222222222222
7512,124,G,0,1,1939,1,0,2011,9,9,0.52025885146693,0.293491315260646,0.345688570566939,0.136641615228235,0.111660365765102,0.111660365765102,3,2,0,0.333333333333333,0.222222222222222,0,0.333333333333333,0.222222222222222,0
7513,214,G,0,3,1910,1,0,2011,9,27,-0.663334427280924,0.111441764198448,0.345688570566939,0.136641615228235,0.110267116219943,0.110267116219943,7,2,2,0.777777777777778,0.222222222222222,0.222222222222222,0.259259259259259,0.0740740740740741,0.0740740740740741
7514,278,B,1,1,1920,1,0,2011,9,9,-0.916824940189593,0.292204835864808,0.319759646752679,0.144642769018642,0.253881567782699,0.253881567782699,2,3,6,0.222222222222222,0.333333333333333,0.666666666666667,0.222222222222222,0.333333333333333,0.666666666666667
7515,252,G,0,1,1900,1,0,2011,9,9,-0.337296537448017,0.148397055141957,0.345688570566939,0.136641615228235,0.110548526620547,0.110548526620547,3,1,0,0.333333333333333,0.111111111111111,0,0.333333333333333,0.111111111111111,0
7516,288,B,1,1,1920,1,0,2011,9,9,-0.689462206042359,0.343371129488971,0.319521925316873,0.142527653576012,0.254779090758455,0.254779090758455,1,3,1,0.111111111111111,0.333333333333333,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111
7517,108,G,0,1,1923,1,0,2011,9,9,0.213348404637994,0.233248941225242,0.345688570566939,0.136641615228235,0.111197384823561,0.111197384823561,5,1,0,0.555555555555556,0.111111111111111,0,0.555555555555556,0.111111111111111,0
7518,296,G,0,1,1925,1,0,2011,9,9,-0.0132299223355589,0.194723848077449,0.345688570566939,0.136641615228235,0.110902314637523,0.110902314637523,4,1,1,0.444444444444444,0.111111111111111,0.111111111111111,0.444444444444444,0.111111111111111,0.111111111111111
7519,42,G,0,2,2017,0,1,2017,3,6,0.148080901975193,0.221625299867255,0.262644956523924,0.102986179132146,0.111108274788328,0.111108274788328,0,1,0,0,0.333333333333333,0,0,0.166666666666667,0
7520,81,B,1,1,1945,0,0,2011,9,9,-0.643123675458102,0.354337023560312,0.210878063513563,0.102169412114495,0.25497185922258,0.25497185922258,2,0,3,0.222222222222222,0,0.333333333333333,0.222222222222222,0,0.333333333333333
7521,261,G,0,1,1925,1,0,2011,9,9,-0.00862331343301592,0.195456071205845,0.345688570566939,0.136641615228235,0.11090791555189,0.11090791555189,4,1,3,0.444444444444444,0.111111111111111,0.333333333333333,0.444444444444444,0.111111111111111,0.333333333333333
7522,300,G,0,2,1900,1,0,2011,9,18,0.636981589838643,0.318687348808357,0.345688570566939,0.136641615228235,0.111854576193983,0.111854576193983,8,2,3,0.888888888888889,0.222222222222222,0.333333333333333,0.444444444444444,0.111111111111111,0.166666666666667
7523,250,G,0,4,1950,0,0,2011,9,36,-0.54846706599264,0.123433203178158,0.228310665990588,0.0983162911935611,0.1103583510857,0.1103583510857,7,6,4,0.777777777777778,0.666666666666667,0.444444444444444,0.194444444444444,0.166666666666667,0.111111111111111
7524,9,G,0,1,1905,1,0,2011,9,9,-0.965994131431751,0.0846480972858816,0.345688570566939,0.136641615228235,0.110063533522989,0.110063533522989,4,4,3,0.444444444444444,0.444444444444444,0.333333333333333,0.444444444444444,0.444444444444444,0.333333333333333
7525,84,G,0,1,1915,1,0,2011,9,9,0.0226301416052743,0.200479562309054,0.345688570566939,0.136641615228235,0.110946348821431,0.110946348821431,3,2,0,0.333333333333333,0.222222222222222,0,0.333333333333333,0.222222222222222,0
7526,52,G,0,1,1920,1,0,2011,9,9,-0.329195804572235,0.149433815394466,0.345688570566939,0.136641615228235,0.110556431781891,0.110556431781891,6,1,3,0.666666666666667,0.111111111111111,0.333333333333333,0.666666666666667,0.111111111111111,0.333333333333333
7527,56,G,0,1,1925,1,0,2011,9,9,-0.00732721252919126,0.195662467237356,0.345688570566939,0.136641615228235,0.110909494365604,0.110909494365604,5,2,0,0.555555555555556,0.222222222222222,0,0.555555555555556,0.222222222222222,0
7528,18,B,1,2,1915,1,0,2011,9,18,0.277933340093979,0.589771867496554,0.318427144271468,0.132766532137222,0.259145909996848,0.259145909996848,7,2,4,0.777777777777778,0.222222222222222,0.444444444444444,0.388888888888889,0.111111111111111,0.222222222222222
7529,261,B,1,1,1925,1,0,2011,9,9,-0.00862331343301592,0.515793925683461,0.31874733697722,0.135624853427246,0.257827036816216,0.257827036816216,2,1,4,0.222222222222222,0.111111111111111,0.444444444444444,0.222222222222222,0.111111111111111,0.444444444444444
7530,209,G,0,2,1915,1,0,2011,9,18,0.269755472581426,0.243636069934785,0.345688570566939,0.136641615228235,0.1112770758783,0.1112770758783,10,4,2,1.11111111111111,0.444444444444444,0.222222222222222,0.555555555555556,0.222222222222222,0.111111111111111
7531,55,G,0,1,1925,1,0,2011,9,9,0.879034877569272,0.374390809848906,0.345688570566939,0.136641615228235,0.112285136882912,0.112285136882912,2,0,1,0.222222222222222,0,0.111111111111111,0.222222222222222,0,0.111111111111111
7532,261,B,1,2,1920,1,0,2011,9,18,-0.00862331343301592,0.515793925683461,0.31874733697722,0.135624853427246,0.257827036816216,0.257827036816216,10,3,3,1.11111111111111,0.333333333333333,0.333333333333333,0.555555555555556,0.166666666666667,0.166666666666667
7533,135,G,0,2,1930,1,0,2011,9,18,0.359022564140815,0.260714064893785,0.345688570566939,0.136641615228235,0.111408224067198,0.111408224067198,7,3,2,0.777777777777778,0.333333333333333,0.222222222222222,0.388888888888889,0.166666666666667,0.111111111111111
7534,230,B,1,1,1925,1,0,2011,9,9,-0.455951417302076,0.400175463425381,0.319262275785304,0.140215634436124,0.255779229365117,0.255779229365117,0,1,2,0,0.111111111111111,0.222222222222222,0,0.111111111111111,0.222222222222222
7535,268,G,0,1,1964,0,0,2011,9,9,0.859084494463998,0.369643645668588,0.228310665990588,0.0983162911935611,0.112248379097093,0.112248379097093,1,1,1,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111
7536,270,G,0,1,1923,1,0,2011,9,9,0.566059817066132,0.303236899150357,0.345688570566939,0.136641615228235,0.111735444472908,0.111735444472908,1,1,1,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111
7537,67,G,0,1,1920,1,0,2011,9,9,-0.886386944602757,0.0910642895307429,0.345688570566939,0.136641615228235,0.110112250555932,0.110112250555932,4,1,2,0.444444444444444,0.111111111111111,0.222222222222222,0.444444444444444,0.111111111111111,0.222222222222222
7538,281,G,0,2,1920,1,0,2011,9,18,0.553349899688006,0.30051385046788,0.345688570566939,0.136641615228235,0.111714461380264,0.111714461380264,4,3,1,0.444444444444444,0.333333333333333,0.111111111111111,0.222222222222222,0.166666666666667,0.0555555555555556
7539,77,G,0,3,1930,1,0,2011,9,27,0.0317329219690409,0.201960985022833,0.345688570566939,0.136641615228235,0.110957685298504,0.110957685298504,12,3,4,1.33333333333333,0.333333333333333,0.444444444444444,0.444444444444444,0.111111111111111,0.148148148148148
7540,110,G,0,4,1923,1,0,2011,9,36,0.216607288438517,0.233840456367207,0.345688570566939,0.136641615228235,0.111201921452015,0.111201921452015,11,3,3,1.22222222222222,0.333333333333333,0.333333333333333,0.305555555555556,0.0833333333333333,0.0833333333333333
7541,23,G,0,2,1920,1,0,2011,9,18,-0.214063519599819,0.164828060225531,0.345688570566939,0.136641615228235,0.110673877420185,0.110673877420185,4,1,2,0.444444444444444,0.111111111111111,0.222222222222222,0.222222222222222,0.0555555555555556,0.111111111111111
7542,50,G,0,1,1925,1,0,2011,9,9,0.0332467314107276,0.202208149892391,0.345688570566939,0.136641615228235,0.110959576822026,0.110959576822026,1,1,3,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111,0.111111111111111,0.333333333333333
7543,233,G,0,2,1965,0,0,2011,9,18,0.204819955577334,0.23170595772893,0.228310665990588,0.0983162911935611,0.111185551774667,0.111185551774667,2,5,2,0.222222222222222,0.555555555555556,0.222222222222222,0.111111111111111,0.277777777777778,0.111111111111111
7544,77,G,0,1,1930,1,0,2011,9,9,0.0317329219690409,0.201960985022833,0.345688570566939,0.136641615228235,0.110957685298504,0.110957685298504,0,1,1,0,0.111111111111111,0.111111111111111,0,0.111111111111111,0.111111111111111
7545,233,G,0,2,2004,0,1,2011,9,18,0.204819955577334,0.23170595772893,0.262644956523924,0.102986179132146,0.111185551774667,0.111185551774667,4,0,0,0.444444444444444,0,0,0.222222222222222,0,0
7546,24,G,0,1,1925,1,0,2011,9,9,-0.254842005089957,0.159233432453304,0.345688570566939,0.136641615228235,0.110631180509889,0.110631180509889,3,2,1,0.333333333333333,0.222222222222222,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111
7547,280,G,0,2,1939,1,0,2011,9,18,0.615383978924867,0.313937020561739,0.345688570566939,0.136641615228235,0.111817934955233,0.111817934955233,6,5,5,0.666666666666667,0.555555555555556,0.555555555555556,0.333333333333333,0.277777777777778,0.277777777777778
7548,167,G,0,2,1935,1,0,2011,9,18,-0.717937817452279,0.106109725770418,0.345688570566939,0.136641615228235,0.110226572523036,0.110226572523036,8,1,4,0.888888888888889,0.111111111111111,0.444444444444444,0.444444444444444,0.0555555555555556,0.222222222222222
7549,101,G,0,1,1953,0,0,2011,9,9,0.67521391002831,0.327190807561498,0.228310665990588,0.0983162911935611,0.111920196860924,0.111920196860924,2,1,0,0.222222222222222,0.111111111111111,0,0.222222222222222,0.111111111111111,0
7550,24,G,0,1,1953,0,0,2011,9,9,-0.254842005089957,0.159233432453304,0.228310665990588,0.0983162911935611,0.110631180509889,0.110631180509889,0,1,1,0,0.111111111111111,0.111111111111111,0,0.111111111111111,0.111111111111111
7551,81,B,1,1,1955,0,0,2011,9,9,-0.643123675458102,0.354337023560312,0.210878063513563,0.102169412114495,0.25497185922258,0.25497185922258,2,1,3,0.222222222222222,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.333333333333333
7552,263,B,1,2,1920,1,0,2011,9,18,0.397002744723476,0.61950406526272,0.31830045244218,0.131634776358649,0.259677872050086,0.259677872050086,7,4,4,0.777777777777778,0.444444444444444,0.444444444444444,0.388888888888889,0.222222222222222,0.222222222222222
7553,217,G,0,1,1950,0,0,2011,9,9,0.0984744026691663,0.213075560256549,0.228310665990588,0.0983162911935611,0.111042775713671,0.111042775713671,2,2,2,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222
7554,43,B,1,1,1953,0,0,2011,9,9,0.836553293560432,0.720147315145916,0.210121654868335,0.0919498329547573,0.261486676809713,0.261486676809713,1,1,4,0.111111111111111,0.111111111111111,0.444444444444444,0.111111111111111,0.111111111111111,0.444444444444444
