apt_id,place_id,place_name,formatted_address,rating,user_ratings_total,url,types,text_search_query
726 market st,ChIJXT0OzdrJxokRn-M0Z4_ZWCU,Thomas Lofts,"726 Market St, Philadelphia, PA 19106, USA",4.9,17,https://maps.google.com/?cid=2691139987288941471,establishment|point_of_interest,"726 market st, philadelphia, PA 19106 apartments"
112 n 2nd st,ChIJmXpuaUnJxokRHFtowOqD55E,The National Old City Apartments,"121 N 2nd St, Philadelphia, PA 19106, USA",4.6,72,https://maps.google.com/?cid=10513516899393362716,establishment|point_of_interest,"112 n 2nd st, philadelphia, PA 19106 apartments"
20 n front st,ChIJndOGGCfJxokRdPWIWX7pqls,The Mercantile Apartments,"22 N Front St, Philadelphia, PA 19106, USA",2,5,https://maps.google.com/?cid=6605348532369552756,establishment|lodging|point_of_interest|real_estate_agency|travel_agency,"20 n front st, philadelphia, PA 19106 apartments"
222 church st,ChIJH-9FaQDJxokRK6Jks2O5YqM,Church Street Apartments,"222 Church St, Philadelphia, PA 19106, USA",,,https://maps.google.com/?cid=11773176213762515499,establishment|point_of_interest,"222 church st, philadelphia, PA 19106 apartments"
15 bank st,ChIJP2p7cZ7JxokRCEWnK2kYm6c,Bank Street Court Apartments,"24 Bank St, Philadelphia, PA 19106, USA",,,https://maps.google.com/?cid=12077273665707132168,establishment|point_of_interest,"15 bank st, philadelphia, PA 19106 apartments"
120 n christopher columbus blvd,ChIJi0HdmhvJxokRfkNb5ICCfMA,Holiday Inn Express Philadelphia - Penns Landing by IHG,"100 N Christopher Columbus Blvd, Philadelphia, PA 19106, USA",4.1,1905,https://maps.google.com/?cid=13870104442492896126,establishment|lodging|point_of_interest,"120 n christopher columbus blvd, philadelphia, PA 19106 apartments"
315 arch st,ChIJ6bmsDNDJxokRDok5BV5P4bI,218 Arch,"218 Arch St, Philadelphia, PA 19106, USA",2.7,15,https://maps.google.com/?cid=12889670873744247054,establishment|point_of_interest,"315 arch st, philadelphia, PA 19106 apartments"
315 new st,ChIJc27rn4fIxokRT_1fkKwd3qc,Bridgeview Place Condominiums,"315 New St, Philadelphia, PA 19106, USA",4.3,22,https://maps.google.com/?cid=12096138276157521231,establishment|point_of_interest,"315 new st, philadelphia, PA 19106 apartments"
8 letitia st,ChIJL6VLIgDJxokRC0N_3oCcGAY,Old City Apartments,"124 Market St, Philadelphia, PA 19106, USA",5,1,https://maps.google.com/?cid=439273040971252491,establishment|point_of_interest,"8 letitia st, philadelphia, PA 19106 apartments"
213 n 4th st,ChIJp0LFPITIxokRdStDvpaxVhQ,Old City Presbyterian Apt,"25 N 4th St, Philadelphia, PA 19106, USA",4.8,4,https://maps.google.com/?cid=1465553989750958965,establishment|point_of_interest,"213 n 4th st, philadelphia, PA 19106 apartments"
116 n 7th st,ChIJ31HF3zwRsYkRnXT9vqv88_s,116 N 7th St Parking,"116N S 7th St, Richmond, VA 23219, USA",3.6,7,https://maps.google.com/?cid=18155132337434490013,establishment|parking|point_of_interest,"116 n 7th st, philadelphia, PA 19106 apartments"
229 arch st,ChIJlzG7cobIxokREX8ptQW5e_k,The Berger Building,"229 Arch St, Philadelphia, PA 19106, USA",4,7,https://maps.google.com/?cid=17977165771744837393,establishment|point_of_interest,"229 arch st, philadelphia, PA 19106 apartments"
312 walnut st,ChIJ71Ysq4TIxokR1E0RnY3-zI8,The Broderick,"400 Walnut St, Philadelphia, PA 19106, USA",4.2,22,https://maps.google.com/?cid=10361936726851669460,establishment|point_of_interest|real_estate_agency,"312 walnut st, philadelphia, PA 19106 apartments"
22 s front st,ChIJ9dsQiY_IxokRhcU10yQLZZ0,Waterfront II,"106 S Front St, Philadelphia, PA 19106, USA",4,2,https://maps.google.com/?cid=11341483489392706949,establishment|point_of_interest|real_estate_agency,"22 s front st, philadelphia, PA 19106 apartments"
38 n front st,ChIJv9zefoXIxokRpikwUZ81PNw,Waterfront Apartments,"30 S Front St, Philadelphia, PA 19106, USA",1.8,5,https://maps.google.com/?cid=15869618145324968358,establishment|point_of_interest|real_estate_agency,"38 n front st, philadelphia, PA 19106 apartments"
300 n 3rd st,ChIJx64Jx4fIxokRarB4egPPqts,Chocolate Works,"231 N 3rd St Apt C15, Philadelphia, PA 19106, USA",3.4,30,https://maps.google.com/?cid=15828691454193610858,establishment|point_of_interest|real_estate_agency,"300 n 3rd st, philadelphia, PA 19106 apartments"
102 church st,ChIJH-9FaQDJxokRK6Jks2O5YqM,Church Street Apartments,"222 Church St, Philadelphia, PA 19106, USA",,,https://maps.google.com/?cid=11773176213762515499,establishment|point_of_interest,"102 church st, philadelphia, PA 19106 apartments"
103 church st,ChIJH-9FaQDJxokRK6Jks2O5YqM,Church Street Apartments,"222 Church St, Philadelphia, PA 19106, USA",,,https://maps.google.com/?cid=11773176213762515499,establishment|point_of_interest,"103 church st, philadelphia, PA 19106 apartments"
210 w washington sq,ChIJd0Q2JZ3IxokRHlfq0byPcV4,Washington Square,"210 W Washington Square, Philadelphia, PA 19106, USA",4.7,2585,https://maps.google.com/?cid=6805378553071949598,establishment|park|point_of_interest|tourist_attraction,"210 w washington sq, philadelphia, PA 19106 apartments"
105 n 2nd st,ChIJnTJ4A4bIxokRB2K6hXsgn3E,The Pottery Building,"105 N 2nd St Apt 406, Philadelphia, PA 19106, USA",5,3,https://maps.google.com/?cid=8187298362479501831,establishment|point_of_interest,"105 n 2nd st, philadelphia, PA 19106 apartments"
36 n 3rd st,ChIJG19iBYTJxokRVweM-GEd640,Dwell 2nd Street,"1321 N American St, Philadelphia, PA 19122, USA",3.8,52,https://maps.google.com/?cid=10226299685493802839,establishment|point_of_interest,"36 n 3rd st, philadelphia, PA 19106 apartments"
532 spruce st,ChIJbb-UDO7JxokRetiTai69KbQ,The Gratz,"532 Spruce St, Philadelphia, PA 19106, USA",5,1,https://maps.google.com/?cid=12982115407926384762,establishment|point_of_interest,"532 spruce st, philadelphia, PA 19106 apartments"
707 chestnut st,ChIJoUbk8YLIxokRz2HYgKAJ6s8,Jefferson Flats,"707 Chestnut St, Philadelphia, PA 19106, USA",,,https://maps.google.com/?cid=14981797695362458063,establishment|point_of_interest,"707 chestnut st, philadelphia, PA 19106 apartments"
133 bread st,ChIJmXpuaUnJxokRHFtowOqD55E,The National Old City Apartments,"121 N 2nd St, Philadelphia, PA 19106, USA",4.6,72,https://maps.google.com/?cid=10513516899393362716,establishment|point_of_interest,"133 bread st, philadelphia, PA 19106 apartments"
205 race st,ChIJlRh-K4bIxokRWDIEntVbgF8,Bridge Apartments,"205 Race St, Philadelphia, PA 19106, USA",4.5,44,https://maps.google.com/?cid=6881601203659354712,establishment|point_of_interest|real_estate_agency,"205 race st, philadelphia, PA 19106 apartments"
170 s independence mall w,ChIJKXsQ9QnJxokRv56ThD2rbw0,The Ledger Residences by Sosuite - Old City,"Independence Square, 150 S Independence Mall W, Philadelphia, PA 19106, USA",4.5,270,https://maps.google.com/?cid=968180725613567679,establishment|lodging|point_of_interest,"170 s independence mall w, philadelphia, PA 19106 apartments"
223 market st,ChIJL6VLIgDJxokRC0N_3oCcGAY,Old City Apartments,"124 Market St, Philadelphia, PA 19106, USA",5,1,https://maps.google.com/?cid=439273040971252491,establishment|point_of_interest,"223 market st, philadelphia, PA 19106 apartments"
325 chestnut st,ChIJIfbf8oTIxokReyyd0eIb2ks,Constitution Place,"325-341 Chestnut St, Philadelphia, PA 19106, USA",4.2,28,https://maps.google.com/?cid=5465711758760815739,establishment|point_of_interest,"325 chestnut st, philadelphia, PA 19106 apartments"
109 n 2nd st,ChIJmXpuaUnJxokRHFtowOqD55E,The National Old City Apartments,"121 N 2nd St, Philadelphia, PA 19106, USA",4.6,72,https://maps.google.com/?cid=10513516899393362716,establishment|point_of_interest,"109 n 2nd st, philadelphia, PA 19106 apartments"
218 arch st,ChIJ6bmsDNDJxokRDok5BV5P4bI,218 Arch,"218 Arch St, Philadelphia, PA 19106, USA",2.7,15,https://maps.google.com/?cid=12889670873744247054,establishment|point_of_interest,"218 arch st, philadelphia, PA 19106 apartments"
219 vine st,ChIJTxqH74fIxokRVxUpCIPxjyM,Mariner's Court,"219-229 Vine St, Philadelphia, PA 19106, USA",4.2,6,https://maps.google.com/?cid=2562532258077021527,establishment|point_of_interest,"219 vine st, philadelphia, PA 19106 apartments"
401 race st,ChIJhXFL8fzJxokRO-cqMwo4_8o,The View at Old City,"401 Race St, Philadelphia, PA 19106, USA",4.1,119,https://maps.google.com/?cid=14627471731181938491,establishment|finance|point_of_interest|real_estate_agency,"401 race st, philadelphia, PA 19106 apartments"
214 vine st,ChIJP386hD7JxokRKkaOhAplWss,214 Vine,"214 Vine St, Philadelphia, PA 19106, USA",5,10,https://maps.google.com/?cid=14653135433451324970,establishment|point_of_interest,"214 vine st, philadelphia, PA 19106 apartments"
340 s 12th st,ChIJn_tnjR_HxokRK9xcYuUkS_g,210 South 12th Apartments,"210 S 12th St, Philadelphia, PA 19107, USA",4.9,57,https://maps.google.com/?cid=17891434512275790891,establishment|point_of_interest|real_estate_agency,"340 s 12th st, philadelphia, PA 19107 apartments"
931 clinton st,ChIJAQCs5CbGxokRhUuG_PsxCBM,Clinton Court,"931 Clinton St Suite 103, Philadelphia, PA 19107, USA",1,4,https://maps.google.com/?cid=1371401044877527941,establishment|point_of_interest,"931 clinton st, philadelphia, PA 19107 apartments"
311 s 13th st,ChIJDeWTUSTGxokR03gBLRb6uBc,Morris Apartments,"311 S 13th St, Philadelphia, PA 19107, USA",3,2,https://maps.google.com/?cid=1709391031738398931,establishment|point_of_interest,"311 s 13th st, philadelphia, PA 19107 apartments"
1220 sansom st,ChIJGfg0tcfHxokRJ815ih8r7hk,1220 Sansom Street,"1220 Sansom St, Philadelphia, PA 19107, USA",1,1,https://maps.google.com/?cid=1868478309872553255,establishment|point_of_interest,"1220 sansom st, philadelphia, PA 19107 apartments"
1307 spruce st,ChIJoSVIfK_HxokRethx7AR2TsM,1201 Spruce Street Apartments,"1201 Spruce St, Philadelphia, PA 19107, USA",3.9,14,https://maps.google.com/?cid=14073315649098209402,establishment|point_of_interest,"1307 spruce st, philadelphia, PA 19107 apartments"
9 n 9th st,ChIJiRh-B4LIxokRmmNVtbK-Xsg,The Warehouse Apartments,"9 N 9th St, Philadelphia, PA 19107, USA",3.4,17,https://maps.google.com/?cid=14438187130152117146,establishment|point_of_interest,"9 n 9th st, philadelphia, PA 19107 apartments"
1222 arch st,ChIJuwHM2xjHxokR3rnxHjkJ9aQ,1222 Arch Street,"1222 Arch St, Philadelphia, PA 19107, USA",,,https://maps.google.com/?cid=11886416932451236318,establishment|point_of_interest,"1222 arch st, philadelphia, PA 19107 apartments"
204 s 13th st,ChIJLy9xjiXGxokRB-nfw67bxWI,Walnut Square Apartments,"201 S 13th St Fl 1, Philadelphia, PA 19107, USA",3.1,32,https://maps.google.com/?cid=7117336329785960711,establishment|point_of_interest,"204 s 13th st, philadelphia, PA 19107 apartments"
247 s juniper st,ChIJ41eaCSXGxokRVGOWcb2ZZes,Juniper Place,"247 S Juniper St, Philadelphia, PA 19107, USA",4.3,3,https://maps.google.com/?cid=16962132610494391124,establishment|point_of_interest,"247 s juniper st, philadelphia, PA 19107 apartments"
1229 chestnut st,ChIJCe9DOy_GxokRLgCecIhEZW0,Adelphia House,"1229 Chestnut St, Philadelphia, PA 19107, USA",3.2,29,https://maps.google.com/?cid=7882782075577565230,establishment|point_of_interest,"1229 chestnut st, philadelphia, PA 19107 apartments"
1300 chestnut st,ChIJw8mcFi_GxokR7qxNnoGidu4,1300 Chestnut Street,"1300 Chestnut St, Philadelphia, PA 19107, USA",3.5,2,https://maps.google.com/?cid=17183100105869077742,establishment|point_of_interest,"1300 chestnut st, philadelphia, PA 19107 apartments"
1104 spruce st,ChIJoSVIfK_HxokRethx7AR2TsM,1201 Spruce Street Apartments,"1201 Spruce St, Philadelphia, PA 19107, USA",3.9,14,https://maps.google.com/?cid=14073315649098209402,establishment|point_of_interest,"1104 spruce st, philadelphia, PA 19107 apartments"
901 clinton st,ChIJCfFTUxvHxokRKZ42A_IwAcE,901 Clinton Street,"901 Clinton St, Philadelphia, PA 19107, USA",,,https://maps.google.com/?cid=13907450940290932265,establishment|point_of_interest,"901 clinton st, philadelphia, PA 19107 apartments"
1010 arch st,ChIJhUk1cPXHxokRU3HEbqc3sRo,One City,"1401 Arch St, Philadelphia, PA 19102, USA",4.1,149,https://maps.google.com/?cid=1923379708121346387,establishment|point_of_interest,"1010 arch st, philadelphia, PA 19107 apartments"
1324 locust st,ChIJixvVdiXGxokRiMLr9yYSBhg,Arts Condominium,"1324 Locust St, Philadelphia, PA 19107, USA",3.8,94,https://maps.google.com/?cid=1731091065348014728,establishment|point_of_interest,"1324 locust st, philadelphia, PA 19107 apartments"
832 pine st,ChIJ7z-W1aPHxokRCLGOQu5Lyys,1316 Pine Street Apartments,"1316 Pine St, Philadelphia, PA 19107, USA",,,https://maps.google.com/?cid=3155699450594111752,establishment|point_of_interest,"832 pine st, philadelphia, PA 19107 apartments"
315 n broad st,ChIJcxraK9PHxokR3s9MYBf9pOQ,322 on North Broad Apartments,"322 N Broad St, Philadelphia, PA 19102, USA",3.8,186,https://maps.google.com/?cid=16475571613669838814,establishment|point_of_interest,"315 n broad st, philadelphia, PA 19107 apartments"
324 s 11th st,ChIJwTlanCbGxokRgoHpwvoqP1w,Clinton Place,"324 S 11th St, Philadelphia, PA 19107, USA",,,https://maps.google.com/?cid=6647078831522414978,establishment|point_of_interest,"324 s 11th st, philadelphia, PA 19107 apartments"
1327 spruce st,ChIJkyjABCXGxokRzWRWh-wssyk,Milestone Apartments,"1327 Spruce St, Philadelphia, PA 19107, USA",2.3,4,https://maps.google.com/?cid=3004794770780742861,establishment|point_of_interest,"1327 spruce st, philadelphia, PA 19107 apartments"
314 n 12th st,ChIJo8sNSivGxokRkU3NDs-unBc,Old Shoe Factory Condominiums,"314 N 12th St, Philadelphia, PA 19107, USA",4.7,10,https://maps.google.com/?cid=1701426963569003921,establishment|point_of_interest,"314 n 12th st, philadelphia, PA 19107 apartments"
1035 spruce st,ChIJoSVIfK_HxokRethx7AR2TsM,1201 Spruce Street Apartments,"1201 Spruce St, Philadelphia, PA 19107, USA",3.9,14,https://maps.google.com/?cid=14073315649098209402,establishment|point_of_interest,"1035 spruce st, philadelphia, PA 19107 apartments"
830 pine st,ChIJ7z-W1aPHxokRCLGOQu5Lyys,1316 Pine Street Apartments,"1316 Pine St, Philadelphia, PA 19107, USA",,,https://maps.google.com/?cid=3155699450594111752,establishment|point_of_interest,"830 pine st, philadelphia, PA 19107 apartments"
310 s 10th st,ChIJESe4-ibGxokRYvY5lCOVX5E,The Claremont,"310 S 10th St, Philadelphia, PA 19107, USA",,,https://maps.google.com/?cid=10475255238330283618,establishment|point_of_interest,"310 s 10th st, philadelphia, PA 19107 apartments"
1137 pine st,ChIJ7z-W1aPHxokRCLGOQu5Lyys,1316 Pine Street Apartments,"1316 Pine St, Philadelphia, PA 19107, USA",,,https://maps.google.com/?cid=3155699450594111752,establishment|point_of_interest,"1137 pine st, philadelphia, PA 19107 apartments"
1027 arch st,ChIJQcI34TPGxokRwADAOX8JTUs,The Lofts at 1835 Arch,"1835 Arch St, Philadelphia, PA 19103, USA",3.8,31,https://maps.google.com/?cid=5426003568085696704,establishment|point_of_interest|real_estate_agency,"1027 arch st, philadelphia, PA 19107 apartments"
1101 locust st,ChIJTQtDDCbGxokRET49lN4w6Q0,Western Union Condominiums,"1111 Locust St, Philadelphia, PA 19107, USA",4.5,14,https://maps.google.com/?cid=1002386124594560529,establishment|point_of_interest,"1101 locust st, philadelphia, PA 19107 apartments"
219 n broad st,ChIJPwCbVyzGxokRfQC-52x7oFg,Drexel Internal Medicine,"219 N Broad St 6th floor, Philadelphia, PA 19107, USA",3.4,16,https://maps.google.com/?cid=6386239979286036605,establishment|health|point_of_interest,"219 n broad st, philadelphia, PA 19107 apartments"
1100 spruce st,ChIJ6ze2njHJxokRpBKMt6q6KFU,Colonial Apartments,"1100 Spruce St, Philadelphia, PA 19107, USA",,,https://maps.google.com/?cid=6136359734678917796,establishment|point_of_interest,"1100 spruce st, philadelphia, PA 19107 apartments"
1016 cherry st,ChIJiRh-B4LIxokRmmNVtbK-Xsg,The Warehouse Apartments,"9 N 9th St, Philadelphia, PA 19107, USA",3.4,17,https://maps.google.com/?cid=14438187130152117146,establishment|point_of_interest,"1016 cherry st, philadelphia, PA 19107 apartments"
1216 walnut st,ChIJn5wAXC_GxokRP30I643rJoA,1213 Walnut Apartments,"1213 Walnut St, Philadelphia, PA 19107, USA",4.1,114,https://maps.google.com/?cid=9234327080735898943,establishment|point_of_interest|real_estate_agency,"1216 walnut st, philadelphia, PA 19107 apartments"
1201 chestnut st,ChIJpzLcLnXHxokRce0XNPKd7Cg,The Commonwealth,"1201 Chestnut St, Philadelphia, PA 19107, USA",3.5,19,https://maps.google.com/?cid=2948905519602462065,establishment|point_of_interest,"1201 chestnut st, philadelphia, PA 19107 apartments"
1334 walnut st,ChIJX_F-fiXGxokRFsEEc1M0Brk,1334 Walnut Street Partners,"1334 Walnut St, Philadelphia, PA 19107, USA",3,2,https://maps.google.com/?cid=13332401279893553430,establishment|point_of_interest,"1334 walnut st, philadelphia, PA 19107 apartments"
1321 spruce st,ChIJn5KVAyXGxokRc_Sct5dveIE,Burlington House,"1321 Spruce St #23, Philadelphia, PA 19107, USA",2.3,10,https://maps.google.com/?cid=9329329325509244019,establishment|point_of_interest,"1321 spruce st, philadelphia, PA 19107 apartments"
1218 chestnut st,ChIJw8mcFi_GxokR7qxNnoGidu4,1300 Chestnut Street,"1300 Chestnut St, Philadelphia, PA 19107, USA",3.5,2,https://maps.google.com/?cid=17183100105869077742,establishment|point_of_interest,"1218 chestnut st, philadelphia, PA 19107 apartments"
1114 spruce st,ChIJoSVIfK_HxokRethx7AR2TsM,1201 Spruce Street Apartments,"1201 Spruce St, Philadelphia, PA 19107, USA",3.9,14,https://maps.google.com/?cid=14073315649098209402,establishment|point_of_interest,"1114 spruce st, philadelphia, PA 19107 apartments"
912 walnut st,ChIJn5wAXC_GxokRP30I643rJoA,1213 Walnut Apartments,"1213 Walnut St, Philadelphia, PA 19107, USA",4.1,114,https://maps.google.com/?cid=9234327080735898943,establishment|point_of_interest|real_estate_agency,"912 walnut st, philadelphia, PA 19107 apartments"
261 s 13th st,ChIJA36usSXGxokRghycjUxATdo,Fairfield by Marriott Inn & Suites Philadelphia Downtown/Center City,"261 S 13th St, Philadelphia, PA 19107, USA",4.1,634,https://maps.google.com/?cid=15730299771012521090,establishment|lodging|point_of_interest,"261 s 13th st, philadelphia, PA 19107 apartments"
1122 spruce st,ChIJoSVIfK_HxokRethx7AR2TsM,1201 Spruce Street Apartments,"1201 Spruce St, Philadelphia, PA 19107, USA",3.9,14,https://maps.google.com/?cid=14073315649098209402,establishment|point_of_interest,"1122 spruce st, philadelphia, PA 19107 apartments"
1001 pine st,ChIJyXINf5KAhYARwgZv9KPczdY,Pine Terrace Condominium Association,"1001 Pine St # C, San Francisco, CA 94109, USA",3.9,12,https://maps.google.com/?cid=15478270091080959682,establishment|point_of_interest,"1001 pine st, philadelphia, PA 19107 apartments"
910 cherry st,ChIJhUk1cPXHxokRU3HEbqc3sRo,One City,"1401 Arch St, Philadelphia, PA 19102, USA",4.1,149,https://maps.google.com/?cid=1923379708121346387,establishment|point_of_interest,"910 cherry st, philadelphia, PA 19107 apartments"
211 n camac st,ChIJqf8A84-3xokRhIEPWQStonI,Camac Street Apartments,"5841 N Camac St, Philadelphia, PA 19141, USA",1,3,https://maps.google.com/?cid=8260354900736573828,establishment|point_of_interest,"211 n camac st, philadelphia, PA 19107 apartments"
