term,estimate,std_error,t_value,p_value,sample,outcome,fe,block,conf_low,conf_high
building_type::LOWRISE_MULTI:tc_female_c,-0.0107264395266596,0.00660205083414298,-1.62471325897508,0.104488256762965,pre,severe,bg,suppression,-0.0236664591615798,0.00221358010826067
building_type::MIDRISE_MULTI:tc_female_c,0.0152886532662414,0.0140070390251282,1.09149787037889,0.275274622366546,pre,severe,bg,suppression,-0.0121651432230099,0.0427424497554926
building_type::OTHER:tc_female_c,0.00825438762889754,0.0078594756157841,1.05024661089607,0.293817799333885,pre,severe,bg,suppression,-0.0071501845780393,0.0236589598358344
building_type::SMALL_MULTI_2_4:tc_female_c,-0.000825928620535832,0.00228507358892681,-0.361445086293142,0.717830857458643,pre,severe,bg,suppression,-0.00530467285483238,0.00365281561376072
building_type::TWIN:tc_female_c,0.000677713180642677,0.00225957596241396,0.299929363701789,0.764283373459076,pre,severe,bg,suppression,-0.00375105570568869,0.00510648206697404
tc_black_c,0.00123057469949855,0.00081749688319813,1.50529589138544,0.133117637396092,full,non_severe,tract,suppression,-0.000371719191569788,0.00283286859056688
tc_female_c,0.00071094472673827,0.000779590899759988,0.911945902597309,0.362402417738738,full,non_severe,tract,suppression,-0.000817053436791306,0.00223894289026785
tc_black_female_c,-0.00250642055984511,0.000969403656423477,-2.58552827115622,0.0101120882338636,full,non_severe,tract,suppression,-0.00440645172643512,-0.000606389393255091
tc_cov_c,0.00253428222418138,0.000661030850054511,3.83383351014917,0.000148689250945344,full,non_severe,tract,suppression,0.00123866175807454,0.00382990269028822
tenant_comp_missing,0.00249654779270126,0.000408463321237709,6.11204889862895,2.53898337423538e-09,full,non_severe,tract,suppression,0.00169595968307535,0.00329713590232717
building_type::COMMERCIAL:tc_black_c,-0.00978298971208954,0.00595879670609358,-1.64177269247754,0.101503145129535,full,non_severe,tract,suppression,-0.021462231256033,0.00189625183185387
building_type::DETACHED:tc_black_c,0.000918927591720247,0.00327838879210656,0.280298539920819,0.779408140244916,full,non_severe,tract,suppression,-0.00550671444080861,0.0073445696242491
building_type::HIGHRISE_MULTI:tc_black_c,0.0139353556695539,0.0170661237294167,0.816550722970186,0.41472076076015,full,non_severe,tract,suppression,-0.0195142468401029,0.0473849581792106
building_type::LOWRISE_MULTI:tc_black_c,0.000923332737756483,0.00215966962720192,0.427534251594193,0.669243746844999,full,non_severe,tract,suppression,-0.00330961973155929,0.00515628520707225
building_type::MIDRISE_MULTI:tc_black_c,0.00547191300451332,0.00725843119945734,0.753869927832672,0.451416043751193,full,non_severe,tract,suppression,-0.00875461214642307,0.0196984381554497
building_type::OTHER:tc_black_c,-0.00663424123735221,0.00575448586705848,-1.15288166321337,0.249717561875545,full,non_severe,tract,suppression,-0.0179130335367868,0.00464455106208241
building_type::SMALL_MULTI_2_4:tc_black_c,-0.00305538597117752,0.0012180301129931,-2.50846505237005,0.0125610345684871,full,non_severe,tract,suppression,-0.00544272499264399,-0.00066804694971105
building_type::TWIN:tc_black_c,-0.000363597849934008,0.00157812486643269,-0.230398657082131,0.817911792198719,full,non_severe,tract,suppression,-0.00345672258814208,0.00272952688827406
building_type::COMMERCIAL:tc_female_c,0.00524033832434603,0.00403991410376941,1.29714102571057,0.195406485215186,full,non_severe,tract,suppression,-0.00267789331904202,0.0131585699677341
building_type::DETACHED:tc_female_c,0.000616905773889919,0.00264648127232427,0.233104152423539,0.815811916134067,full,non_severe,tract,suppression,-0.00457019751986565,0.00580400906764549
building_type::HIGHRISE_MULTI:tc_female_c,0.00245414027928315,0.0163167748268393,0.150405965966164,0.880527873576317,full,non_severe,tract,suppression,-0.0295267383813219,0.0344350189398882
building_type::LOWRISE_MULTI:tc_female_c,7.98966527625792e-05,0.00277617146198352,0.0287794373858647,0.9770563162611,full,non_severe,tract,suppression,-0.00536139941272513,0.00552119271825028
building_type::MIDRISE_MULTI:tc_female_c,-0.00693094856376704,0.00436836518760544,-1.58662297360865,0.113468729325047,full,non_severe,tract,suppression,-0.0154929443314737,0.00163104720393963
building_type::OTHER:tc_female_c,-0.007458281391739,0.00989391883690193,-0.75382480033305,0.451443110577622,full,non_severe,tract,suppression,-0.0268503623120668,0.0119337995285888
building_type::SMALL_MULTI_2_4:tc_female_c,-0.000416454019767164,0.00174484293118655,-0.238677082231099,0.811490673822555,full,non_severe,tract,suppression,-0.00383634616489281,0.00300343812535848
building_type::TWIN:tc_female_c,-0.000702702167890962,0.00175964102493556,-0.399344046844267,0.689874561270635,full,non_severe,tract,suppression,-0.00415159857676467,0.00274619424098274
tc_black_c,0.000776735158991258,0.000741663047035581,1.04728847162584,0.295179037619198,full,non_severe,bg,suppression,-0.000676924413198481,0.002230394731181
tc_female_c,0.000373598957142013,0.00073158214194389,0.510672603556617,0.609674965687123,full,non_severe,bg,suppression,-0.00106030204106801,0.00180749995535204
tc_black_female_c,-0.0019310453842585,0.00088575921580892,-2.18010193943619,0.0294451699730432,full,non_severe,bg,suppression,-0.00366713344724399,-0.00019495732127302
tc_cov_c,0.00197081564319147,0.000651656566378389,3.02431640356877,0.00254532166737646,full,non_severe,bg,suppression,0.000693568773089823,0.00324806251329311
tenant_comp_missing,0.00225003592496093,0.000384599224456588,5.85033921516632,6.33241685935214e-09,full,non_severe,bg,suppression,0.00149622144502602,0.00300385040489584
building_type::COMMERCIAL:tc_black_c,-0.0164227716770347,0.00716098663446451,-2.29336717345553,0.0220004180909966,full,non_severe,bg,suppression,-0.0304583054805851,-0.00238723787348424
building_type::DETACHED:tc_black_c,0.000838945405869048,0.00331212846043119,0.253294947913895,0.800084013915139,full,non_severe,bg,suppression,-0.00565282637657608,0.00733071718831418
building_type::HIGHRISE_MULTI:tc_black_c,0.0106266249137478,0.0142978499423971,0.743232371059991,0.45748758707576,full,non_severe,bg,suppression,-0.0173971609733506,0.0386504108008461
building_type::LOWRISE_MULTI:tc_black_c,0.00280631668598719,0.00249521626946052,1.12467873840608,0.260951804626458,full,non_severe,bg,suppression,-0.00208430720215544,0.00769694057412981
building_type::MIDRISE_MULTI:tc_black_c,0.00615866154765811,0.007036848426451,0.87520167757318,0.381640641794325,full,non_severe,bg,suppression,-0.00763356136818586,0.0199508844635021
building_type::OTHER:tc_black_c,-0.00724973846303873,0.00609054483695042,-1.190326753537,0.234155192369703,full,non_severe,bg,suppression,-0.0191872063434616,0.00468772941738409
building_type::SMALL_MULTI_2_4:tc_black_c,-0.00225313793885654,0.001278211704651,-1.7627267303672,0.078203034300358,full,non_severe,bg,suppression,-0.0047584328799725,0.000252157002259415
building_type::TWIN:tc_black_c,-0.000585985846063819,0.00185620953111978,-0.315689493152379,0.752293511544754,full,non_severe,bg,suppression,-0.00422415652705859,0.00305218483493095
building_type::COMMERCIAL:tc_female_c,0.00715270757344248,0.00488838801523321,1.46320372915431,0.143675487854507,full,non_severe,bg,suppression,-0.0024285329364146,0.0167339480832996
building_type::DETACHED:tc_female_c,0.00108140598345617,0.00305402846698534,0.354091651451971,0.723332875309453,full,non_severe,bg,suppression,-0.0049044898118351,0.00706730177874744
building_type::HIGHRISE_MULTI:tc_female_c,-0.00113423617014926,0.0151460945387431,-0.0748863786138355,0.940317690234332,full,non_severe,bg,suppression,-0.0308205814660858,0.0285521091257872
building_type::LOWRISE_MULTI:tc_female_c,0.00208304931399878,0.00304458298357545,0.684182144233271,0.493993257058087,full,non_severe,bg,suppression,-0.0038843333338091,0.00805043196180666
building_type::MIDRISE_MULTI:tc_female_c,-0.00610587808105072,0.00430959752677803,-1.41680935240736,0.156800184096215,full,non_severe,bg,suppression,-0.0145526892335356,0.00234093307143422
building_type::OTHER:tc_female_c,-0.00722648731954814,0.0104026840179134,-0.694675269104028,0.487394320288837,full,non_severe,bg,suppression,-0.0276157479946583,0.0131627733555621
building_type::SMALL_MULTI_2_4:tc_female_c,-0.000783729838926828,0.00174726343856659,-0.448547037400257,0.653840039021097,full,non_severe,bg,suppression,-0.00420836617851733,0.00264090650066368
building_type::TWIN:tc_female_c,0.000469044349276898,0.00179968844696562,0.260625304378507,0.794426527281677,full,non_severe,bg,suppression,-0.00305834500677572,0.00399643370532951
tc_black_c,0.00139518447445938,0.00120268343087107,1.16005961223636,0.246786946936104,pre,non_severe,tract,suppression,-0.000962075050047909,0.00375244399896668
tc_female_c,0.00071343947709642,0.00113222898604394,0.630119424507235,0.529012893201973,pre,non_severe,tract,suppression,-0.00150572933554971,0.00293260828974255
tc_black_female_c,-0.00327334612986112,0.00149480438244473,-2.1898157165606,0.0291735051984438,pre,non_severe,tract,suppression,-0.00620316271945278,-0.000343529540269454
tc_cov_c,0.0019900256241827,0.00102974653986417,1.93253926781361,0.0540706548470573,pre,non_severe,tract,suppression,-2.8277593951076e-05,0.00400832884231647
tenant_comp_missing,0.00286595104715906,0.000570179230739907,5.02640379138325,7.86404289894696e-07,pre,non_severe,tract,suppression,0.00174839975490884,0.00398350233940927
building_type::COMMERCIAL:tc_black_c,-0.020171562677372,0.0123249729823694,-1.63664153310737,0.102572027935975,pre,non_severe,tract,suppression,-0.0443285097228161,0.00398538436807203
building_type::DETACHED:tc_black_c,0.00125825883953189,0.00495571519197007,0.253900555377092,0.799716137339861,pre,non_severe,tract,suppression,-0.00845494293672944,0.0109714606157932
building_type::HIGHRISE_MULTI:tc_black_c,-0.0545300126094543,0.025612089580336,-2.12907316439032,0.0339208495033928,pre,non_severe,tract,suppression,-0.104729708186913,-0.00433031703199577
building_type::LOWRISE_MULTI:tc_black_c,0.00295150267028878,0.00396966394346239,0.74351449198857,0.45765120374548,pre,non_severe,tract,suppression,-0.0048290386588975,0.0107320439994751
building_type::MIDRISE_MULTI:tc_black_c,0.0174570534039846,0.021309169957096,0.819227282861452,0.413194274964097,pre,non_severe,tract,suppression,-0.0243089197119235,0.0592230265198927
building_type::OTHER:tc_black_c,-0.00536647159874836,0.0073914576978991,-0.726036976478089,0.468283956373669,pre,non_severe,tract,suppression,-0.0198537286866306,0.00912078548913388
building_type::SMALL_MULTI_2_4:tc_black_c,-0.00324425319550958,0.0016755689844905,-1.9362098639562,0.0536179784072064,pre,non_severe,tract,suppression,-0.00652836840511096,3.98620140918027e-05
building_type::TWIN:tc_black_c,-0.00250539065599395,0.00204325829243603,-1.22617422636614,0.220927941232815,pre,non_severe,tract,suppression,-0.00651017690916857,0.00149939559718067
building_type::COMMERCIAL:tc_female_c,0.00679463969028828,0.00706386041528914,0.961887592736381,0.336746363361216,pre,non_severe,tract,suppression,-0.00705052672367842,0.020639806104255
building_type::DETACHED:tc_female_c,0.000557794830336849,0.00407518550932075,0.136875935846617,0.891204742676514,pre,non_severe,tract,suppression,-0.00742956876793182,0.00854515842860552
building_type::HIGHRISE_MULTI:tc_female_c,-0.215539335243012,0.114030055842879,-1.89019757685643,0.0595279190995801,pre,non_severe,tract,suppression,-0.439038244695055,0.00795957420902971
building_type::LOWRISE_MULTI:tc_female_c,-0.000238849366785204,0.00435149615154369,-0.0548890217219822,0.956257074882579,pre,non_severe,tract,suppression,-0.00876778182381083,0.00829008309024042
building_type::MIDRISE_MULTI:tc_female_c,-0.0026500465591984,0.00583188563635919,-0.454406468926027,0.649807893556797,pre,non_severe,tract,suppression,-0.0140805424064624,0.00878044928806562
building_type::OTHER:tc_female_c,-0.00893979302537722,0.0126864370348634,-0.704673266482144,0.481465448541966,pre,non_severe,tract,suppression,-0.0338052096137094,0.015925623562955
building_type::SMALL_MULTI_2_4:tc_female_c,1.98413410025641e-07,0.00202356963450205,9.80511896614153e-05,0.999921820330951,pre,non_severe,tract,suppression,-0.00396599807021399,0.00396639489703404
building_type::TWIN:tc_female_c,0.00185819231437649,0.00231702792255655,0.80197234409079,0.423093642428026,pre,non_severe,tract,suppression,-0.00268318241383435,0.00639956704258733
tc_black_c,0.000537500177389621,0.00121014917934414,0.444160262688379,0.657007408012042,pre,non_severe,bg,suppression,-0.0018343922141249,0.00290939256890414
tc_female_c,0.000675467842122748,0.00103041175768078,0.655531962914586,0.5122519146765,pre,non_severe,bg,suppression,-0.00134413920293157,0.00269507488717707
tc_black_female_c,-0.00238069687715179,0.00137274270190226,-1.73426300052645,0.083130172389393,pre,non_severe,bg,suppression,-0.00507127257288022,0.000309878818576637
tc_cov_c,0.00132913384148323,0.00111485000095858,1.19220867411796,0.233416918743702,pre,non_severe,bg,suppression,-0.000855972160395578,0.00351423984336204
tenant_comp_missing,0.00275284096783399,0.000577867300796753,4.7637943244728,2.13360672841073e-06,pre,non_severe,bg,suppression,0.00162022105827235,0.00388546087739562
building_type::COMMERCIAL:tc_black_c,-0.025007112844405,0.0158322168906824,-1.57950797523006,0.114485119564071,pre,non_severe,bg,suppression,-0.0560382579501426,0.00602403226133259
building_type::DETACHED:tc_black_c,0.00315174759482446,0.00520733657798209,0.605251369414228,0.545127293722288,pre,non_severe,bg,suppression,-0.00705463209802044,0.0133581272876694
building_type::HIGHRISE_MULTI:tc_black_c,-0.0820538011800736,0.0248275394161938,-3.30495099834798,0.000978211772548445,pre,non_severe,bg,suppression,-0.130715778435813,-0.0333918239243337
building_type::LOWRISE_MULTI:tc_black_c,0.00634426475329506,0.00488127249365166,1.29971534298609,0.19395004824218,pre,non_severe,bg,suppression,-0.0032230293342622,0.0159115588408523
building_type::MIDRISE_MULTI:tc_black_c,0.0222963964988372,0.0211442400044697,1.05449032427384,0.291872355035095,pre,non_severe,bg,suppression,-0.0191463139099234,0.0637391069075979
building_type::OTHER:tc_black_c,-0.00783639658451529,0.00777041125906305,-1.00849187041101,0.313423229155576,pre,non_severe,bg,suppression,-0.0230664026522789,0.00739360948324829
building_type::SMALL_MULTI_2_4:tc_black_c,-0.00296241420406364,0.00176167290629729,-1.68159151081575,0.0929102419518312,pre,non_severe,bg,suppression,-0.00641529310040633,0.000490464692279048
building_type::TWIN:tc_black_c,-0.00384933389174291,0.00244417665813586,-1.57490002980339,0.115545099285102,pre,non_severe,bg,suppression,-0.0086399201416892,0.00094125235820338
building_type::COMMERCIAL:tc_female_c,0.00770530768129477,0.00892441261517035,0.863396619313269,0.388093270519324,pre,non_severe,bg,suppression,-0.00978654104443912,0.0251971564070286
building_type::DETACHED:tc_female_c,0.00135393852435714,0.00456821118669169,0.296382647173031,0.766989548879155,pre,non_severe,bg,suppression,-0.00759975540155858,0.0103076324502729
building_type::HIGHRISE_MULTI:tc_female_c,-0.151952339900936,0.0953463724660413,-1.59368768806653,0.111271332687774,pre,non_severe,bg,suppression,-0.338831229934376,0.0349265501325054
building_type::LOWRISE_MULTI:tc_female_c,0.00405522017613351,0.00539210424615768,0.752066353135363,0.452159755282414,pre,non_severe,bg,suppression,-0.00651330414633554,0.0146237444986026
building_type::MIDRISE_MULTI:tc_female_c,0.000261850130869123,0.00555565553498034,0.0471321753518416,0.962415785317915,pre,non_severe,bg,suppression,-0.0106272347176923,0.0111509349794306
building_type::OTHER:tc_female_c,-0.00650138260772428,0.0135322694946025,-0.480435496079755,0.631005990179687,pre,non_severe,bg,suppression,-0.0330246308171452,0.0200218656016966
building_type::SMALL_MULTI_2_4:tc_female_c,-0.00128181645063903,0.00204771260886868,-0.625974780390306,0.531451423269702,pre,non_severe,bg,suppression,-0.00529533316402164,0.00273170026274358
building_type::TWIN:tc_female_c,0.00296881668467479,0.00258675743378347,1.14769813585981,0.251323682091805,pre,non_severe,bg,suppression,-0.00210122788554082,0.00803886125489039
