block,sample,outcome,fe,slope_var,slope_label,building_type,ref_building_type,base_term,interaction_term,estimable,estimate,std_error,stat_value,p_value,conf_low,conf_high
suppression,full,non_severe,bg,tc_female_c,pct_women,TWIN,ROW,tc_female_c,building_type::TWIN:tc_female_c,TRUE,0.000842643306418911,0.00169149117305206,0.49816594957364,0.61836708016212,-0.00247267939276313,0.00415796600560095
suppression,full,non_severe,tract,tc_black_c,pct_black,COMMERCIAL,ROW,tc_black_c,building_type::COMMERCIAL:tc_black_c,TRUE,-0.008552415012591,0.00589245246659699,-1.45141858353084,0.146663338113854,-0.0201016218471211,0.00299679182193911
suppression,full,non_severe,tract,tc_black_c,pct_black,DETACHED,ROW,tc_black_c,building_type::DETACHED:tc_black_c,TRUE,0.00214950229121879,0.00327303667113466,0.656730280529862,0.511354360528339,-0.00426564958420515,0.00856465416664273
suppression,full,non_severe,tract,tc_black_c,pct_black,HIGHRISE_MULTI,ROW,tc_black_c,building_type::HIGHRISE_MULTI:tc_black_c,TRUE,0.0151659303690524,0.0170735081304317,0.888272653352401,0.374394106004142,-0.0182981455665938,0.0486300063046986
suppression,full,non_severe,tract,tc_black_c,pct_black,LOWRISE_MULTI,ROW,tc_black_c,building_type::LOWRISE_MULTI:tc_black_c,TRUE,0.00215390743725503,0.00222794552275491,0.966768448894419,0.333659800333808,-0.00221286578734459,0.00652068066185465
suppression,full,non_severe,tract,tc_black_c,pct_black,MIDRISE_MULTI,ROW,tc_black_c,building_type::MIDRISE_MULTI:tc_black_c,TRUE,0.00670248770401186,0.00723563696443099,0.926316195375751,0.354281681808837,-0.00747936074627288,0.0208843361542966
suppression,full,non_severe,tract,tc_black_c,pct_black,OTHER,ROW,tc_black_c,building_type::OTHER:tc_black_c,TRUE,-0.00540366653785367,0.00576022510610584,-0.938099889902875,0.348193078411305,-0.0166937077458211,0.00588637467011378
suppression,full,non_severe,tract,tc_black_c,pct_black,ROW,ROW,tc_black_c,,TRUE,0.00123057469949855,0.00081749688319813,1.50529589138544,0.132248021040519,-0.000371719191569788,0.00283286859056688
suppression,full,non_severe,tract,tc_black_c,pct_black,SMALL_MULTI_2_4,ROW,tc_black_c,building_type::SMALL_MULTI_2_4:tc_black_c,TRUE,-0.00182481127167897,0.00131755759303739,-1.38499545015881,0.166053858599628,-0.00440722415403225,0.000757601610674304
suppression,full,non_severe,tract,tc_black_c,pct_black,TWIN,ROW,tc_black_c,building_type::TWIN:tc_black_c,TRUE,0.000866976849564538,0.00163991554527787,0.52867164535454,0.59703325015423,-0.00234725761918008,0.00408121131830916
suppression,full,non_severe,tract,tc_female_c,pct_women,COMMERCIAL,ROW,tc_female_c,building_type::COMMERCIAL:tc_female_c,TRUE,0.0059512830510843,0.00400518898865512,1.48589319204202,0.137307374642521,-0.00189888736667973,0.0138014534688483
suppression,full,non_severe,tract,tc_female_c,pct_women,DETACHED,ROW,tc_female_c,building_type::DETACHED:tc_female_c,TRUE,0.00132785050062819,0.00258841414328012,0.512997699412001,0.607952929976739,-0.00374544122020085,0.00640114222145723
suppression,full,non_severe,tract,tc_female_c,pct_women,HIGHRISE_MULTI,ROW,tc_female_c,building_type::HIGHRISE_MULTI:tc_female_c,TRUE,0.00316508500602142,0.0163195436548049,0.193944455370205,0.846219374158009,-0.0288212205573961,0.035151390569439
suppression,full,non_severe,tract,tc_female_c,pct_women,LOWRISE_MULTI,ROW,tc_female_c,building_type::LOWRISE_MULTI:tc_female_c,TRUE,0.000790841379500849,0.00274319965784996,0.288291585790255,0.77312354744243,-0.00458582994988508,0.00616751270888677
suppression,full,non_severe,tract,tc_female_c,pct_women,MIDRISE_MULTI,ROW,tc_female_c,building_type::MIDRISE_MULTI:tc_female_c,TRUE,-0.00622000383702877,0.00430308340225185,-1.44547601233427,0.148324226076522,-0.0146540473054424,0.00221403963138486
suppression,full,non_severe,tract,tc_female_c,pct_women,OTHER,ROW,tc_female_c,building_type::OTHER:tc_female_c,TRUE,-0.00674733666500073,0.0100109891838946,-0.673993003194494,0.500315762001522,-0.0263688754654342,0.0128742021354327
suppression,full,non_severe,tract,tc_female_c,pct_women,ROW,ROW,tc_female_c,,TRUE,0.00071094472673827,0.000779590899759988,0.911945902597309,0.361797196004945,-0.000817053436791306,0.00223894289026785
suppression,full,non_severe,tract,tc_female_c,pct_women,SMALL_MULTI_2_4,ROW,tc_female_c,building_type::SMALL_MULTI_2_4:tc_female_c,TRUE,0.000294490706971106,0.00162102460335197,0.181669486300303,0.85584211385054,-0.00288271751559876,0.00347169892954098
suppression,full,non_severe,tract,tc_female_c,pct_women,TWIN,ROW,tc_female_c,building_type::TWIN:tc_female_c,TRUE,8.24255884730827e-06,0.00160854002603339,0.00512424851971771,0.995911459113173,-0.00314449589217813,0.00316098100987275
suppression,full,severe,bg,tc_black_c,pct_black,COMMERCIAL,ROW,tc_black_c,building_type::COMMERCIAL:tc_black_c,TRUE,-0.0133840349941505,0.0181316362144751,-0.738159250264771,0.460417682245262,-0.0489220419745216,0.0221539719862206
suppression,full,severe,bg,tc_black_c,pct_black,DETACHED,ROW,tc_black_c,building_type::DETACHED:tc_black_c,TRUE,0.00543654343111177,0.00368848751852042,1.47392214391783,0.140502554817617,-0.00179289210518825,0.0126659789674118
suppression,full,severe,bg,tc_black_c,pct_black,HIGHRISE_MULTI,ROW,tc_black_c,building_type::HIGHRISE_MULTI:tc_black_c,TRUE,-0.033009236206483,0.0928800714079109,-0.355396326748211,0.722292700322078,-0.215054176165988,0.149035703753022
suppression,full,severe,bg,tc_black_c,pct_black,LOWRISE_MULTI,ROW,tc_black_c,building_type::LOWRISE_MULTI:tc_black_c,TRUE,0.011795206211527,0.00587406362291315,2.00801471838287,0.0446417276499785,0.000282041510617233,0.0233083709124368
suppression,full,severe,bg,tc_black_c,pct_black,MIDRISE_MULTI,ROW,tc_black_c,building_type::MIDRISE_MULTI:tc_black_c,TRUE,0.00271879438329403,0.0236597802795145,0.114912072351241,0.908514816133182,-0.0436543749645543,0.0490919637311424
suppression,full,severe,bg,tc_black_c,pct_black,OTHER,ROW,tc_black_c,building_type::OTHER:tc_black_c,TRUE,-0.00615239537858864,0.00477779282559173,-1.28770660494821,0.19784811351567,-0.0155168693167484,0.00321207855957116
suppression,full,severe,bg,tc_black_c,pct_black,ROW,ROW,tc_black_c,,TRUE,5.74955959765194e-05,0.000804834497555057,0.0714377877081321,0.943049336177379,-0.00151998001923139,0.00163497121118443
suppression,full,severe,bg,tc_black_c,pct_black,SMALL_MULTI_2_4,ROW,tc_black_c,building_type::SMALL_MULTI_2_4:tc_black_c,TRUE,0.0013452084009382,0.00202008729764327,0.665915974278728,0.505464809455267,-0.00261416270244261,0.00530457950431901
suppression,full,severe,bg,tc_black_c,pct_black,TWIN,ROW,tc_black_c,building_type::TWIN:tc_black_c,TRUE,0.0019528788624734,0.00189199079123549,1.03218201247066,0.301986859846117,-0.00175542308834816,0.00566118081329497
suppression,full,severe,bg,tc_female_c,pct_women,COMMERCIAL,ROW,tc_female_c,building_type::COMMERCIAL:tc_female_c,TRUE,0.0107219081243797,0.00676417188952381,1.58510284769456,0.112942968692158,-0.00253586877908699,0.0239796850278464
suppression,full,severe,bg,tc_female_c,pct_women,DETACHED,ROW,tc_female_c,building_type::DETACHED:tc_female_c,TRUE,-0.00248920475820857,0.00282271105374416,-0.881848942670482,0.37785850062683,-0.00802171842354712,0.00304330890712998
suppression,full,severe,bg,tc_female_c,pct_women,HIGHRISE_MULTI,ROW,tc_female_c,building_type::HIGHRISE_MULTI:tc_female_c,TRUE,-0.137048304959035,0.110208997942894,-1.24353099580896,0.213672226331649,-0.353057940927107,0.0789613310090376
suppression,full,severe,bg,tc_female_c,pct_women,LOWRISE_MULTI,ROW,tc_female_c,building_type::LOWRISE_MULTI:tc_female_c,TRUE,-0.0025658231301826,0.0054469244472347,-0.471059063704329,0.637598557237554,-0.0132417950467626,0.00811014878639741
suppression,full,severe,bg,tc_female_c,pct_women,MIDRISE_MULTI,ROW,tc_female_c,building_type::MIDRISE_MULTI:tc_female_c,TRUE,0.00942296877081389,0.0070638057710528,1.33397903003348,0.1822107290853,-0.0044220905404496,0.0232680280820774
suppression,full,severe,bg,tc_female_c,pct_women,OTHER,ROW,tc_female_c,building_type::OTHER:tc_female_c,TRUE,0.00226011950872767,0.00423985178596486,0.533065687864213,0.593988109940218,-0.00604998999176346,0.0105702290092188
suppression,full,severe,bg,tc_female_c,pct_women,ROW,ROW,tc_female_c,,TRUE,-0.000571323797447699,0.000633692028167428,-0.901579587642768,0.367280238332026,-0.00181336017265586,0.000670712577760459
suppression,full,severe,bg,tc_female_c,pct_women,SMALL_MULTI_2_4,ROW,tc_female_c,building_type::SMALL_MULTI_2_4:tc_female_c,TRUE,-0.00284447436763157,0.0016664382902365,-1.70691851255283,0.0878371993984055,-0.0061106934164951,0.000421744681231966
suppression,full,severe,bg,tc_female_c,pct_women,TWIN,ROW,tc_female_c,building_type::TWIN:tc_female_c,TRUE,-0.000294363099270071,0.00173973385487441,-0.169200075313428,0.865639270553004,-0.00370424145482391,0.00311551525628377
suppression,full,severe,tract,tc_black_c,pct_black,COMMERCIAL,ROW,tc_black_c,building_type::COMMERCIAL:tc_black_c,TRUE,-0.0165988316223047,0.0174836555421377,-0.949391366256307,0.342421599851169,-0.0508667964848946,0.0176691332402851
suppression,full,severe,tract,tc_black_c,pct_black,DETACHED,ROW,tc_black_c,building_type::DETACHED:tc_black_c,TRUE,0.00509470897133226,0.00342155616961025,1.48900345888889,0.136486457911911,-0.00161154112110382,0.0118009590637683
suppression,full,severe,tract,tc_black_c,pct_black,HIGHRISE_MULTI,ROW,tc_black_c,building_type::HIGHRISE_MULTI:tc_black_c,TRUE,0.00853280264594931,0.0742087580860469,0.114983768304751,0.908457987719328,-0.136916363202703,0.153981968494601
suppression,full,severe,tract,tc_black_c,pct_black,LOWRISE_MULTI,ROW,tc_black_c,building_type::LOWRISE_MULTI:tc_black_c,TRUE,0.0173028805462178,0.0059676128770339,2.89946430888759,0.00373800899414413,0.00560635930723132,0.0289994017852042
suppression,full,severe,tract,tc_black_c,pct_black,MIDRISE_MULTI,ROW,tc_black_c,building_type::MIDRISE_MULTI:tc_black_c,TRUE,0.0033811699159404,0.0231349453415528,0.146149898606739,0.883803055885456,-0.0419633229535031,0.0487256627853839
suppression,full,severe,tract,tc_black_c,pct_black,OTHER,ROW,tc_black_c,building_type::OTHER:tc_black_c,TRUE,-0.00715594302466181,0.00494407077971993,-1.44737875800944,0.14779087177399,-0.0168463217529129,0.00253443570358925
suppression,full,severe,tract,tc_black_c,pct_black,ROW,ROW,tc_black_c,,TRUE,-0.000155187553582615,0.000737543609758434,-0.210411359449569,0.833346627543293,-0.00160077302870915,0.00129039792154392
