term,estimate,std_error,t_value,p_value,sample,outcome,fe,block,conf_low,conf_high
tc_female_c,0.000503538871523761,0.00050342257097984,1.00023101972503,0.317831883401194,pre,severe,tract,suppression,-0.000483169367596725,0.00149024711064425
tc_black_female_c,0.00198752612733748,0.000849692199684715,2.33911306714946,0.0198443182135872,pre,severe,tract,suppression,0.000322129415955443,0.00365292283871952
tc_cov_c,-0.00255665135198135,0.000691890930168517,-3.69516529340637,0.000251841240186058,pre,severe,tract,suppression,-0.00391275757511165,-0.00120054512885106
tenant_comp_missing,-0.000347564354254907,0.000336478293253457,-1.03294732891759,0.302282053395103,pre,severe,tract,suppression,-0.00100706180903168,0.000311933100521869
building_type::COMMERCIAL:tc_black_c,0.00374792684505528,0.00935899548507347,0.400462512353254,0.689039755617332,pre,severe,tract,suppression,-0.0145957043056887,0.0220915579957993
building_type::DETACHED:tc_black_c,0.000887248705678872,0.0027075845371093,0.327690121404713,0.743325489907518,pre,severe,tract,suppression,-0.00441961698705536,0.00619411439841311
building_type::HIGHRISE_MULTI:tc_black_c,0.166692735228458,0.0352070126587996,4.73464581740918,3.09713784011639e-06,pre,severe,tract,suppression,0.0976869904172104,0.235698480039705
building_type::LOWRISE_MULTI:tc_black_c,0.0457471079343147,0.00592353873207681,7.7229355632618,1.00866947795394e-13,pre,severe,tract,suppression,0.0341369720194442,0.0573572438491852
building_type::MIDRISE_MULTI:tc_black_c,0.0070246182364581,0.0111475145266248,0.630151072661127,0.528972501643989,pre,severe,tract,suppression,-0.0148245102357265,0.0288737467086427
building_type::OTHER:tc_black_c,-0.00347476178762315,0.00787712098923801,-0.441120784150769,0.659375114941857,pre,severe,tract,suppression,-0.0189139189265297,0.0119643953512833
building_type::SMALL_MULTI_2_4:tc_black_c,0.00277296779941059,0.00132608389221805,2.09109530376123,0.0371797146062065,pre,severe,tract,suppression,0.000173843370663206,0.00537209222815798
building_type::TWIN:tc_black_c,0.00128466867631602,0.00140799660618626,0.91240892958947,0.362128942283445,pre,severe,tract,suppression,-0.00147500467180906,0.00404434202444109
building_type::COMMERCIAL:tc_female_c,0.000375194598027826,0.00647249129656709,0.0579675708836911,0.953804769771251,pre,severe,tract,suppression,-0.0123108883432437,0.0130612775392993
building_type::DETACHED:tc_female_c,-0.00164596170504739,0.00292088287115055,-0.563515134860247,0.57341479062335,pre,severe,tract,suppression,-0.00737089213250247,0.00407896872240769
building_type::HIGHRISE_MULTI:tc_female_c,0.0314303397065505,0.0664798029673652,0.472780277672898,0.636639955327745,pre,severe,tract,suppression,-0.0988700741094852,0.161730753522586
building_type::LOWRISE_MULTI:tc_female_c,0.000745136323140301,0.00453570019646638,0.164282534308774,0.869595620118875,pre,severe,tract,suppression,-0.0081448360619338,0.0096351087082144
building_type::MIDRISE_MULTI:tc_female_c,0.00679024732723775,0.00656807657342713,1.03382584708428,0.301871627251427,pre,severe,tract,suppression,-0.00608318275667943,0.0196636774111549
building_type::OTHER:tc_female_c,-0.00588597639095826,0.00787313473762679,-0.747602649657241,0.455159821594951,pre,severe,tract,suppression,-0.0213173204767068,0.00954536769479025
building_type::SMALL_MULTI_2_4:tc_female_c,-0.000467454774605771,0.00104335631486361,-0.448029851304323,0.65438564067231,pre,severe,tract,suppression,-0.00251243315173845,0.00157752360252691
building_type::TWIN:tc_female_c,-0.00240318193798341,0.00134380474847869,-1.78834160297768,0.0745132974501365,pre,severe,tract,suppression,-0.00503703924500165,0.000230675369034828
tc_black_c,0.000457481539536431,0.000777694228372628,0.588253741439922,0.556461714625181,pre,severe,bg,suppression,-0.00106679914807392,0.00198176222714678
tc_female_c,0.000571049832453721,0.000487750534301458,1.17078258719196,0.241895588200192,pre,severe,bg,suppression,-0.000384941214777136,0.00152704087968458
tc_black_female_c,0.00210173324215096,0.000870294170654487,2.41496876920409,0.0158705467892092,pre,severe,bg,suppression,0.000395956667668166,0.00380750981663376
tc_cov_c,-0.00239540058166512,0.000734031210985534,-3.26334976744242,0.0011289654059293,pre,severe,bg,suppression,-0.00383410175519676,-0.00095669940813347
tenant_comp_missing,-0.000282306474164419,0.000309823833797452,-0.911183851494711,0.362363376620302,pre,severe,bg,suppression,-0.000889561188407425,0.000324948240078586
building_type::COMMERCIAL:tc_black_c,0.00331983280534972,0.00849626641652176,0.390740196057648,0.696051768499974,pre,severe,bg,suppression,-0.0133328493710329,0.0199725149817324
building_type::DETACHED:tc_black_c,0.000239027380085095,0.00275205179768306,0.0868542446353413,0.930800423750137,pre,severe,bg,suppression,-0.0051549941433737,0.00563304890354389
building_type::HIGHRISE_MULTI:tc_black_c,0.159449562068072,0.0384859206617241,4.14306217251681,3.64292404693079e-05,pre,severe,bg,suppression,0.0840171575710931,0.234881966565052
building_type::LOWRISE_MULTI:tc_black_c,0.0440281002202075,0.00571517915328936,7.70371304893691,2.56661579471502e-14,pre,severe,bg,suppression,0.0328263490797603,0.0552298513606546
building_type::MIDRISE_MULTI:tc_black_c,0.00717897161023963,0.0115976105578828,0.619004369426781,0.536019328674709,pre,severe,bg,suppression,-0.0155523450832107,0.0299102883036899
building_type::OTHER:tc_black_c,-0.00327326401111684,0.00787827387438405,-0.415479845370665,0.677857585885162,pre,severe,bg,suppression,-0.0187146808049096,0.0121681527826759
building_type::SMALL_MULTI_2_4:tc_black_c,0.00296226045134325,0.00131319250242164,2.25577015241907,0.0242467036228289,pre,severe,bg,suppression,0.00038840314659683,0.00553611775608967
