term,estimate,std_error,t_value,p_value,sample,outcome,fe,block,conf_low,conf_high
num_units_bin::21-50:tc_female_c,0.0543321888301346,0.0656176330191805,0.828012019486483,0.407816022041999,full,same,bg,bldg_year_targeting,-0.0742783718874593,0.182942749547728
num_units_bin::51+:tc_female_c,-0.016635894431782,0.101360764789564,-0.164125581198207,0.869657856197963,full,same,bg,bldg_year_targeting,-0.215302993419328,0.182031204555764
num_units_bin::6-20:tc_female_c,0.0406334780574866,0.037632654408494,1.07973988803499,0.280458768538842,full,same,bg,bldg_year_targeting,-0.0331265245831616,0.114393480698135
tc_black_c,-0.016669105322382,0.00956231469871594,-1.74320819253317,0.0821125035741471,pre,same,tract,bldg_year_targeting,-0.0354112421318652,0.00207303148710125
tc_female_c,0.00362561178737653,0.00874820280437345,0.414440756399016,0.678787055119119,pre,same,tract,bldg_year_targeting,-0.0135208657091954,0.0207720892839485
tc_black_female_c,-0.0113439518971486,0.0105646630613581,-1.07376371884882,0.283615379502178,pre,same,tract,bldg_year_targeting,-0.0320506914974104,0.00936278770311319
tc_cov_c,-0.00585422946729434,0.00837622055452687,-0.698910615973509,0.48503882843791,pre,same,tract,bldg_year_targeting,-0.022271621754167,0.0105631628195783
tenant_comp_missing,0.000269699680331853,0.00443460733719947,0.0608170374115181,0.951537148504138,pre,same,tract,bldg_year_targeting,-0.00842213070057911,0.00896153006124281
num_units_bin::2-5:tc_black_c,0.0299890104658149,0.0122389791682175,2.45028691148451,0.0147280130430375,pre,same,tract,bldg_year_targeting,0.00600061129610861,0.0539774096355213
num_units_bin::21-50:tc_black_c,0.073368611870026,0.0369058697879882,1.98799302906296,0.0475353348059527,pre,same,tract,bldg_year_targeting,0.00103310708556913,0.145704116654483
num_units_bin::51+:tc_black_c,0.140290339347736,0.0481255586321243,2.91509009630676,0.00376818578501495,pre,same,tract,bldg_year_targeting,0.0459642444287722,0.234616434266699
num_units_bin::6-20:tc_black_c,0.0877960480692307,0.0272273008480413,3.22455936999523,0.00137173358747606,pre,same,tract,bldg_year_targeting,0.0344305384070698,0.141161557731392
num_units_bin::2-5:tc_female_c,-0.0362332421062994,0.0117513393618227,-3.08332871604514,0.00219772038526573,pre,same,tract,bldg_year_targeting,-0.0592658672554719,-0.013200616957127
num_units_bin::21-50:tc_female_c,0.0639635604306309,0.0617046482425467,1.0366084606658,0.300582795130147,pre,same,tract,bldg_year_targeting,-0.0569775501247606,0.184904670986022
num_units_bin::51+:tc_female_c,-0.029772741522627,0.106422123264142,-0.279760829886193,0.779814432789142,pre,same,tract,bldg_year_targeting,-0.238360103120345,0.178814620075091
num_units_bin::6-20:tc_female_c,0.0445215132886195,0.0396032806904466,1.12418750448014,0.26164877322305,pre,same,tract,bldg_year_targeting,-0.0331009168646558,0.122143943441895
