block,sample,outcome,fe,group_var,group_level,ref_group_level,slope_var,slope_label,base_term,interaction_term,estimable,estimate,std_error,stat_value,p_value,conf_low,conf_high,num_units_bin,ref_num_units_bin
suppression,full,severe,tract,num_units_bin,2-5,1,tc_female_c,pct_women,tc_female_c,num_units_bin::2-5:tc_female_c,TRUE,-0.000101303768138651,0.000592258693961528,-0.171046485550167,0.864187213968598,-0.00126213080830325,0.00105952327202594,2-5,1
suppression,full,severe,tract,num_units_bin,21-50,1,tc_female_c,pct_women,tc_female_c,num_units_bin::21-50:tc_female_c,TRUE,0.0244306454949528,0.0185759974548874,1.31517274129067,0.188451854049055,-0.0119783095166266,0.0608396005065321,21-50,1
suppression,full,severe,tract,num_units_bin,51+,1,tc_female_c,pct_women,tc_female_c,num_units_bin::51+:tc_female_c,TRUE,-0.00415027988573854,0.0345604863642498,-0.120087427069073,0.904413892058142,-0.0718888331596681,0.063588273388191,51+,1
suppression,full,severe,tract,num_units_bin,6-20,1,tc_female_c,pct_women,tc_female_c,num_units_bin::6-20:tc_female_c,TRUE,0.00541799525452572,0.00498624096063969,1.08658913544175,0.277218428687646,-0.00435503702832807,0.0151910275373795,6-20,1
suppression,pre,complaint,bg,num_units_bin,1,1,tc_black_c,pct_black,tc_black_c,,TRUE,0.000112020271452877,0.000694456098887331,0.161306483782572,0.871852016815676,-0.00124911368236629,0.00147315422527205,1,1
suppression,pre,complaint,bg,num_units_bin,2-5,1,tc_black_c,pct_black,tc_black_c,num_units_bin::2-5:tc_black_c,TRUE,0.00129004359924515,0.00103527101133853,1.24609265121527,0.212730382448955,-0.000739087582978376,0.00331917478146867,2-5,1
suppression,pre,complaint,bg,num_units_bin,21-50,1,tc_black_c,pct_black,tc_black_c,num_units_bin::21-50:tc_black_c,TRUE,0.0592529789918529,0.0152733189876368,3.87950903400996,0.000104667514022293,0.0293172737760848,0.0891886842076211,21-50,1
suppression,pre,complaint,bg,num_units_bin,51+,1,tc_black_c,pct_black,tc_black_c,num_units_bin::51+:tc_black_c,TRUE,0.0812694120596812,0.0242803700271694,3.34712411584922,0.000816546420664955,0.0336798868064292,0.128858937312933,51+,1
suppression,pre,complaint,bg,num_units_bin,6-20,1,tc_black_c,pct_black,tc_black_c,num_units_bin::6-20:tc_black_c,TRUE,0.0237140004002826,0.00666181245077918,3.55969198705211,0.000371290014908474,0.0106568479967554,0.0367711528038098,6-20,1
suppression,pre,complaint,bg,num_units_bin,1,1,tc_female_c,pct_women,tc_female_c,,TRUE,-0.000366577947356455,0.000460679474411092,-0.795733189165999,0.426187131787108,-0.00126950971720219,0.000536353822489286,1,1
suppression,pre,complaint,bg,num_units_bin,2-5,1,tc_female_c,pct_women,tc_female_c,num_units_bin::2-5:tc_female_c,TRUE,-0.00161308688053645,0.000796396889140504,-2.02548114204382,0.0428179829422365,-0.00317402478325184,-5.2148977821063e-05,2-5,1
suppression,pre,complaint,bg,num_units_bin,21-50,1,tc_female_c,pct_women,tc_female_c,num_units_bin::21-50:tc_female_c,TRUE,0.035920231670046,0.0211491186487019,1.69842688325221,0.0894272217681482,-0.00553204088140974,0.0773725042215017,21-50,1
suppression,pre,complaint,bg,num_units_bin,51+,1,tc_female_c,pct_women,tc_female_c,num_units_bin::51+:tc_female_c,TRUE,-0.0150322470464586,0.0415760986985612,-0.361559826847795,0.717680989882537,-0.0965214004956386,0.0664569064027214,51+,1
suppression,pre,complaint,bg,num_units_bin,6-20,1,tc_female_c,pct_women,tc_female_c,num_units_bin::6-20:tc_female_c,TRUE,7.22639809894851e-05,0.00624343200303973,0.0115744002584319,0.990765170927031,-0.0121648627449684,0.0123093907069473,6-20,1
suppression,pre,complaint,tract,num_units_bin,1,1,tc_black_c,pct_black,tc_black_c,,TRUE,-2.86008955922143e-05,0.000705125017737365,-0.0405614534625222,0.967645514531508,-0.00141064593035745,0.00135344413917302,1,1
suppression,pre,complaint,tract,num_units_bin,2-5,1,tc_black_c,pct_black,tc_black_c,num_units_bin::2-5:tc_black_c,TRUE,0.00156117460323654,0.00108860978115811,1.43409937174704,0.151543907173834,-0.000572500567833368,0.00369484977430644,2-5,1
suppression,pre,complaint,tract,num_units_bin,21-50,1,tc_black_c,pct_black,tc_black_c,num_units_bin::21-50:tc_black_c,TRUE,0.0606393677457134,0.0161623733431581,3.75188510116823,0.000175509901765476,0.0289611159931235,0.0923176194983033,21-50,1
suppression,pre,complaint,tract,num_units_bin,51+,1,tc_black_c,pct_black,tc_black_c,num_units_bin::51+:tc_black_c,TRUE,0.0818712463667435,0.0251636101420305,3.25355725607889,0.00113969755332582,0.0325505704883638,0.131191922245123,51+,1
suppression,pre,complaint,tract,num_units_bin,6-20,1,tc_black_c,pct_black,tc_black_c,num_units_bin::6-20:tc_black_c,TRUE,0.0243128078237112,0.00630217838143423,3.85784190040304,0.000114392599739791,0.0119605381961001,0.0366650774513223,6-20,1
suppression,pre,complaint,tract,num_units_bin,1,1,tc_female_c,pct_women,tc_female_c,,TRUE,-0.000366997007154634,0.000467739472865384,-0.784618422102375,0.432677325656057,-0.00128376637397079,0.000549772359661519,1,1
suppression,pre,complaint,tract,num_units_bin,2-5,1,tc_female_c,pct_women,tc_female_c,num_units_bin::2-5:tc_female_c,TRUE,-0.00171013725719792,0.000806883751440828,-2.11943449616402,0.0340537640817443,-0.00329162941002195,-0.000128645104373901,2-5,1
suppression,pre,complaint,tract,num_units_bin,21-50,1,tc_female_c,pct_women,tc_female_c,num_units_bin::21-50:tc_female_c,TRUE,0.0373041494847048,0.0202272538910242,1.84425180430738,0.0651464517764975,-0.00234126814170258,0.0769495671111121,21-50,1
suppression,pre,complaint,tract,num_units_bin,51+,1,tc_female_c,pct_women,tc_female_c,num_units_bin::51+:tc_female_c,TRUE,-0.0130305571398565,0.0432786943245058,-0.301084802654922,0.763349829384998,-0.0978567980158878,0.0717956837361748,51+,1
suppression,pre,complaint,tract,num_units_bin,6-20,1,tc_female_c,pct_women,tc_female_c,num_units_bin::6-20:tc_female_c,TRUE,-9.56867177492428e-05,0.00618662605630613,-0.0154667046106185,0.987659847186387,-0.0122214737881093,0.0120301003526108,6-20,1
suppression,pre,non_severe,bg,num_units_bin,1,1,tc_black_c,pct_black,tc_black_c,,TRUE,-0.00136724443734838,0.000530895675691648,-2.5753542549902,0.0100137465683892,-0.00240779996170401,-0.000326688912992751,1,1
suppression,pre,non_severe,bg,num_units_bin,2-5,1,tc_black_c,pct_black,tc_black_c,num_units_bin::2-5:tc_black_c,TRUE,-0.00453718252800214,0.000700829416215838,-6.47401838881261,9.54302801846487e-11,-0.00591080818378518,-0.0031635568722191,2-5,1
suppression,pre,non_severe,bg,num_units_bin,21-50,1,tc_black_c,pct_black,tc_black_c,num_units_bin::21-50:tc_black_c,TRUE,-0.0198035001235542,0.00632415371803975,-3.1314071425975,0.00173970792109044,-0.0321988414109121,-0.00740815883619626,21-50,1
suppression,pre,non_severe,bg,num_units_bin,51+,1,tc_black_c,pct_black,tc_black_c,num_units_bin::51+:tc_black_c,TRUE,-0.0216197881069725,0.0110205173810608,-1.96177614529487,0.0497885521215884,-0.0432200021738516,-1.95740400933536e-05,51+,1
suppression,pre,non_severe,bg,num_units_bin,6-20,1,tc_black_c,pct_black,tc_black_c,num_units_bin::6-20:tc_black_c,TRUE,-0.00593019752697322,0.00385496135875156,-1.53832865626797,0.123968276494163,-0.0134859217901263,0.00162552673617983,6-20,1
suppression,pre,non_severe,bg,num_units_bin,1,1,tc_female_c,pct_women,tc_female_c,,TRUE,-0.0012021440990584,0.000378270762673697,-3.1779989829544,0.00148295271038515,-0.00194355479389884,-0.00046073340421795,1,1
suppression,pre,non_severe,bg,num_units_bin,2-5,1,tc_female_c,pct_women,tc_female_c,num_units_bin::2-5:tc_female_c,TRUE,-0.00182835332935075,0.000606370310849674,-3.01524216577949,0.00256774150318028,-0.00301683913861611,-0.000639867520085392,2-5,1
suppression,pre,non_severe,bg,num_units_bin,21-50,1,tc_female_c,pct_women,tc_female_c,num_units_bin::21-50:tc_female_c,TRUE,0.0119361418711973,0.012777889204474,0.934124696199276,0.35023957414179,-0.0131085209695718,0.0369808047119664,21-50,1
suppression,pre,non_severe,bg,num_units_bin,51+,1,tc_female_c,pct_women,tc_female_c,num_units_bin::51+:tc_female_c,TRUE,-0.0111429694786565,0.0199453598170819,-0.558674778537377,0.576383695325237,-0.050235874720137,0.027949935762824,51+,1
suppression,pre,non_severe,bg,num_units_bin,6-20,1,tc_female_c,pct_women,tc_female_c,num_units_bin::6-20:tc_female_c,TRUE,-0.0067559314469667,0.00485127597820433,-1.39260917690924,0.163738006431083,-0.0162644323642472,0.00275256947031379,6-20,1
suppression,pre,non_severe,tract,num_units_bin,1,1,tc_black_c,pct_black,tc_black_c,,TRUE,-0.00136581851606592,0.00050923840746011,-2.68208072301167,0.0073165802515982,-0.00236392579468774,-0.000367711237444106,1,1
suppression,pre,non_severe,tract,num_units_bin,2-5,1,tc_black_c,pct_black,tc_black_c,num_units_bin::2-5:tc_black_c,TRUE,-0.00434551330042072,0.000717870182981717,-6.05334140271905,1.41871745860221e-09,-0.00575253885906489,-0.00293848774177656,2-5,1
suppression,pre,non_severe,tract,num_units_bin,21-50,1,tc_black_c,pct_black,tc_black_c,num_units_bin::21-50:tc_black_c,TRUE,-0.0193148994302034,0.00665015636214183,-2.9044278628033,0.00367924977857999,-0.0323492059000013,-0.00628059296040537,21-50,1
suppression,pre,non_severe,tract,num_units_bin,51+,1,tc_black_c,pct_black,tc_black_c,num_units_bin::51+:tc_black_c,TRUE,-0.0227344526877073,0.0120267722402323,-1.89032038136179,0.0587151245495964,-0.0463069262785628,0.000838020903148055,51+,1
suppression,pre,non_severe,tract,num_units_bin,6-20,1,tc_black_c,pct_black,tc_black_c,num_units_bin::6-20:tc_black_c,TRUE,-0.00566462385727833,0.00387275531721373,-1.46268570908677,0.14355339836797,-0.0132552242790172,0.00192597656446058,6-20,1
suppression,pre,non_severe,tract,num_units_bin,1,1,tc_female_c,pct_women,tc_female_c,,TRUE,-0.00119862682215069,0.000365510234945456,-3.27932492048974,0.00104055754118071,-0.00191502688264379,-0.0004822267616576,1,1
suppression,pre,non_severe,tract,num_units_bin,2-5,1,tc_female_c,pct_women,tc_female_c,num_units_bin::2-5:tc_female_c,TRUE,-0.00190516144655835,0.000611528682960775,-3.11540815605627,0.00183690542318229,-0.00310375766516147,-0.00070656522795523,2-5,1
suppression,pre,non_severe,tract,num_units_bin,21-50,1,tc_female_c,pct_women,tc_female_c,num_units_bin::21-50:tc_female_c,TRUE,0.0117615616451847,0.0124829607919162,0.942209291629061,0.346085497734658,-0.012705041506971,0.0362281647973403,21-50,1
suppression,pre,non_severe,tract,num_units_bin,51+,1,tc_female_c,pct_women,tc_female_c,num_units_bin::51+:tc_female_c,TRUE,-0.0112384874537326,0.0211868145138223,-0.530447248046685,0.595801874627193,-0.0527646439008244,0.0302876689933592,51+,1
suppression,pre,non_severe,tract,num_units_bin,6-20,1,tc_female_c,pct_women,tc_female_c,num_units_bin::6-20:tc_female_c,TRUE,-0.00687569017456734,0.00494405348189195,-1.39069898813801,0.164316724595456,-0.0165660349990756,0.00281465464994088,6-20,1
suppression,pre,severe,bg,num_units_bin,1,1,tc_black_c,pct_black,tc_black_c,,TRUE,0.00167152303804331,0.000493548772624699,3.3867433792898,0.000707275115606964,0.000704167443698897,0.00263887863238772,1,1
suppression,pre,severe,bg,num_units_bin,2-5,1,tc_black_c,pct_black,tc_black_c,num_units_bin::2-5:tc_black_c,TRUE,0.00602612134713952,0.000807209152773764,7.46537787193358,8.30608994066926e-14,0.00444399140770294,0.00760825128657609,2-5,1
suppression,pre,severe,bg,num_units_bin,21-50,1,tc_black_c,pct_black,tc_black_c,num_units_bin::21-50:tc_black_c,TRUE,0.0765749076356565,0.0154191955522962,4.96620640006431,6.82752894381671e-07,0.046353284353156,0.106796530918157,21-50,1
suppression,pre,severe,bg,num_units_bin,51+,1,tc_black_c,pct_black,tc_black_c,num_units_bin::51+:tc_black_c,TRUE,0.11043140857873,0.0259706555262587,4.25216100021326,2.11717559288469e-05,0.0595289237472632,0.161333893410197,51+,1
suppression,pre,severe,bg,num_units_bin,6-20,1,tc_black_c,pct_black,tc_black_c,num_units_bin::6-20:tc_black_c,TRUE,0.0325329951632643,0.00619695656681806,5.24983430373936,1.52236084295212e-07,0.0203869602923009,0.0446790300342278,6-20,1
suppression,pre,severe,bg,num_units_bin,1,1,tc_female_c,pct_women,tc_female_c,,TRUE,0.000806089881236398,0.00029925066696374,2.69369451842883,0.00706648980727451,0.000219558573987467,0.00139262118848533,1,1
suppression,pre,severe,bg,num_units_bin,2-5,1,tc_female_c,pct_women,tc_female_c,num_units_bin::2-5:tc_female_c,TRUE,-8.26887135291449e-05,0.0006001271475923,-0.137785324094887,0.890410083399255,-0.00125893792281005,0.00109356049575176,2-5,1
suppression,pre,severe,bg,num_units_bin,21-50,1,tc_female_c,pct_women,tc_female_c,num_units_bin::21-50:tc_female_c,TRUE,0.0226087217270445,0.0192786992580437,1.17273066115243,0.240903831737996,-0.0151775288187211,0.0603949722728101,21-50,1
