market_id,market_group,market_cluster,year,n_owners,total_units_market,total_parcels_market,hhi_units,hhi_parcels,share_top1,share_top3,share_corp_units,n_buildings,mean_log_rent,mean_log_income,share_with_rent,share_with_income,market_filing_rate,log_hhi_units,log_total_units_market
19107,All ZIPs,19107,2014,1131,8624,1351,64.3415729843971,15.6421128412709,3.21196660482375,7.4095547309833,46.8576066790353,1351,7.32849313042935,3.94955412425364,0.190969652109548,0.555144337527757,0.0176252319109462,4.16420596951323,9.06230429314878
19107,All ZIPs,19107,2015,1136,8683,1361,63.6307781063418,15.5858514803856,3.19014165610964,7.35920764712657,49.1189680985834,1361,7.40375611441105,3.86168954664871,0.238060249816312,0.562821454812638,0.0130139352758263,4.15309728577816,9.06912237006065
19107,All ZIPs,19107,2016,1138,9292,1366,73.796232587005,15.6380965038836,3.46534653465347,8.79250968575119,51.668101592768,1366,7.40116750158348,4.19703083868343,0.285505124450952,0.534407027818448,0.011407662505381,4.30130768134681,9.1369090938903
19107,All ZIPs,19107,2017,1139,9317,1367,73.1054794763098,15.6419821596854,3.45604808414726,8.76891703337984,53.4077492755179,1367,7.401850028443,4.10910528763698,0.256035113386979,0.552304316020483,0.00890844692497585,4.29190332258272,9.13959596745043
19107,All ZIPs,19107,2018,1140,9582,1370,71.4212243343447,15.6960946241146,2.89083698601545,7.71237737424337,55.0093926111459,1370,7.46683618158806,4.23957430394654,0.272262773722628,0.581751824817518,0.010644959298685,4.26859508475732,9.16764161744307
19107,All ZIPs,19107,2019,1143,9524,1372,68.5862070242838,15.8097391393041,2.90844183116338,7.51784964300714,54.9979000419992,1372,7.56790231171239,4.22073505639513,0.198250728862974,0.579446064139942,0.0122847543049139,4.22809145072986,9.16157020760675
19110,All ZIPs,19110,2011,1,27,1,10000,10000,100,100,0,1,8.48452533434845,4.09799206099251,1,1,0.037037037037037,9.21034037197618,3.29583686600433
19110,All ZIPs,19110,2012,1,27,1,10000,10000,100,100,0,1,8.43335997651103,4.1260852918482,1,1,0.0740740740740741,9.21034037197618,3.29583686600433
19110,All ZIPs,19110,2013,1,27,1,10000,10000,100,100,0,1,,3.94759449044762,0,1,0,9.21034037197618,3.29583686600433
19110,All ZIPs,19110,2014,1,27,1,10000,10000,100,100,0,1,8.52877446237867,4.20221918596737,1,1,0.037037037037037,9.21034037197618,3.29583686600433
19110,All ZIPs,19110,2015,1,27,1,10000,10000,100,100,0,1,8.34236991746908,4.09722624209861,1,1,0.111111111111111,9.21034037197618,3.29583686600433
19110,All ZIPs,19110,2016,1,27,1,10000,10000,100,100,0,1,7.88994927437128,4.4202823729129,1,1,0.111111111111111,9.21034037197618,3.29583686600433
19110,All ZIPs,19110,2017,1,27,1,10000,10000,100,100,0,1,7.26815734723131,4.36001175559161,1,1,0.111111111111111,9.21034037197618,3.29583686600433
19110,All ZIPs,19110,2018,1,27,1,10000,10000,100,100,0,1,7.73383579750852,4.43865932783633,1,1,0.0740740740740741,9.21034037197618,3.29583686600433
19110,All ZIPs,19110,2019,1,27,1,10000,10000,100,100,0,1,7.11439626066417,4.30326416443823,1,1,0.111111111111111,9.21034037197618,3.29583686600433
19111,All ZIPs,19111,2011,4876,9771,5329,26.6582688505889,12.4666172105523,3.50015351550507,6.49882304779449,28.267321666155,5329,6.66259468939692,3.69393161516468,0.0669919309438919,0.873334584349784,0.0694913519598813,3.28309937830574,9.18717409394434
19111,All ZIPs,19111,2012,4875,9778,5330,26.6346519235516,12.4791878601428,3.49764778073226,6.49417058703211,28.1652689711598,5330,6.6860440530272,3.71809987266391,0.0694183864915572,0.868105065666041,0.0680098179586828,3.28221307189805,9.18789024313859
19111,All ZIPs,19111,2013,4867,9778,5330,26.6363254012026,12.4749638317573,3.49764778073226,6.49417058703211,28.4004908979341,5330,6.6753732319046,3.78336496705546,0.075984990619137,0.860412757973734,0.0651462466762119,3.28227590076794,9.18789024313859
19111,All ZIPs,19111,2014,4846,9778,5330,26.6495040377041,12.5214281439975,3.49764778073226,6.49417058703211,28.9016158723665,5330,6.67833437092817,3.74510799077461,0.0896810506566604,0.858348968105066,0.0658621394968296,3.2827705402212,9.18789024313859
19111,All ZIPs,19111,2015,4831,9779,5331,26.6880783382078,12.5663447088433,3.49729011146334,6.49350649350649,29.7371919419164,5331,6.74253180163733,3.70700486373851,0.102232226599137,0.832864378165447,0.0627876060946927,3.28421696150655,9.18799250831228
19111,All ZIPs,19111,2016,4833,9779,5331,26.632237443932,12.5747895965036,3.49729011146334,6.49350649350649,29.7780959198282,5331,6.76658594851097,4.03261573145249,0.106546614143688,0.809604201838304,0.0581859085796094,3.28212241597089,9.18799250831228
19111,All ZIPs,19111,2017,4816,9779,5331,26.645413385278,12.5987167782078,3.49729011146334,6.49350649350649,29.839451886696,5331,6.78047450080603,3.94568494989864,0.0979178390545864,0.818232976927406,0.0539932508436445,3.2826170301819,9.18799250831228
19111,All ZIPs,19111,2018,4808,9779,5331,26.6853594931682,12.6317925882106,3.49729011146334,6.49350649350649,29.829225892218,5331,6.80959790699914,4.09935488789687,0.0851622584880885,0.871881448133559,0.0411084978014112,3.28411508142716,9.18799250831228
19111,All ZIPs,19111,2019,4799,9779,5331,26.696653157179,12.642348697786,3.49729011146334,6.49350649350649,29.9110338480417,5331,6.85653329434889,4.08716758643123,0.0679047083098856,0.879009566685425,0.0529706513958483,3.28453820763086,9.18799250831228
19112,All ZIPs,19112,2011,1,1,1,10000,10000,100,100,100,1,,3.89224025239017,0,1,0,9.21034037197618,0
19112,All ZIPs,19112,2012,1,1,1,10000,10000,100,100,100,1,,3.53408048269835,0,1,0,9.21034037197618,0
19112,All ZIPs,19112,2013,2,213,2,9906.54411602636,5000,99.5305164319249,100,100,2,,3.36298747846288,0,0.5,0,9.20095083956483,5.36129216570943
19112,All ZIPs,19112,2014,2,213,2,9906.54411602636,5000,99.5305164319249,100,100,2,,2.46062178928677,0,0.5,0,9.20095083956483,5.36129216570943
19112,All ZIPs,19112,2015,2,213,2,9906.54411602636,5000,99.5305164319249,100,100,2,,3.52776283520848,0,1,0,9.20095083956483,5.36129216570943
19112,All ZIPs,19112,2016,2,213,2,9906.54411602636,5000,99.5305164319249,100,100,2,,3.55038855613909,0,1,0,9.20095083956483,5.36129216570943
19112,All ZIPs,19112,2017,2,213,2,9906.54411602636,5000,99.5305164319249,100,100,2,,3.28024255472498,0,0.5,0,9.20095083956483,5.36129216570943
